target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,sl_cue,sl_target,sl_word_combo,unrelated_sl_cue
verjetno,648.338999994041,460,-0.28461545679974,-1.00041035166621,20.960999994015,,0.151467818457902,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,-188.338999994041,-0.715794894866474,sl,maybe,probably,morda,verjetno,mordaverjetno,vodenje
verjetno.1,575.137333317456,427.475999995228,-0.533334933778486,-1.06254939923203,91.5396545990124,37.1207620629821,0.270915270241907,0.140279036488319,3,5,0,0,3,5,3,5,0,0,1,1,3,5,0,0,3,5,3,5,0,0,1,1,3,5,-147.661333322229,-0.529214465453546,sl,probability,likely,verjetnost,verjetno,verjetnostverjetno,pogledati
verjetno.1,575.137333317456,427.475999995228,-0.533334933778486,-1.06254939923203,91.5396545990124,37.1207620629821,0.270915270241907,0.140279036488319,3,5,0,0,3,5,3,5,0,0,1,1,3,5,0,0,3,5,3,5,0,0,1,1,3,5,-147.661333322229,-0.529214465453546,sl,probability,likely,verjetnost,verjetno,verjetnostverjetno,vodenje
veselje,759.394,428.299999964191,0.214410057767597,-1.22566522913051,159.705999976169,,0.221254390486878,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,-331.09400003581,-1.44007528689811,sl,pleasure,joy,užitek,veselje,užitekveselje,prodajalec
vesoljec,675.638000089384,603.19999995234,0.0299675244346588,-0.432796654038935,54.4389998986735,,0.483511406935277,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,-72.4380001370445,-0.462764178473594,sl,ufo,alien,nlp,vesoljec,nlpvesoljec,žep
večer,461.622000023839,413.384500047774,-0.64713537501859,-1.08431118215221,51.177999928477,17.2540510367349,0.263112332241071,0.165190386430681,2,4,0,0,2,4,2,4,0,0,1,1,2,4,0,0,2,4,2,4,0,0,1,1,2,4,-48.2374999760651,-0.437175807133616,sl,night,evening,noč,večer,nočvečer,krema
vhod,557.287666666651,393.700000023819,-0.812547492993021,-1.02713930760893,143.773081806409,,0.47709355871197,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,-163.587666642832,-0.214591814615907,sl,exit,entrance,izhod,vhod,izhodvhod,juha
video,730.383499999997,483.613000031614,-0.103649260611621,-1.09524040644792,30.3834999999965,28.7206283716757,0.254162000689471,0.113670196372509,2,6,0,0,2,6,2,6,0,0,1,1,2,6,0,0,2,5,2,6,0,0,1,0.833333333333333,2,6,-246.770499968383,-0.991591145836301,sl,dvd,video,dvd,video,dvdvideo,palača
vilica,523.105666670638,642.100000010396,-0.619046847934714,-0.377799393125903,101.063718396692,106.599999986531,0.329307824138082,0.0783267458251614,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,118.994333339758,0.241247454808811,sl,spoon,fork,žlica,vilica,žlicavilica,zaključek
visok,385.121000071405,691.900000000023,-1.00489890339951,-0.343459578946262,88.9210000716845,,0.135519018280349,,2,1,1,0,2,1,2,1,1,0,1,1,2,1,1,0,2,1,2,1,1,0,1,1,2,1,306.778999928618,0.661439324453248,sl,low,high,nizek,visok,nizekvisok,zavrniti
visokost,378.200000011944,842.25,-0.977087119001967,0.386453868736673,8.20000001194401,438.75,0.0933213622449644,1.15371762651152,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,464.049999988056,1.36354098773864,sl,majesty,highness,veličanstvo,visokost,veličanstvovisokost,premog
vitamin,,551.530666666678,,-0.763015224676714,,108.650563411279,,0.179469962625692,,3,,0,,3,,3,,0,,1,,3,,0,,2,,3,,0,,0.666666666666667,,3,,,sl,protein,vitamin,beljakovina,vitamin,beljakovinavitamin,trmast
vizija,585.429333333411,,-0.365190872933821,,24.4517109240918,,0.139769984020593,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,revelation,vision,razodetje,vizija,razodetjevizija,general
višina,629.18975004712,,-0.385180705123276,,43.1779210938508,,0.255746832369917,,4,,0,,4,,4,,0,,1,,4,,0,,3,,4,,0,,0.75,,4,,,,sl,weight,height,utež,višina,utežvišina,konflikt
vlada,521.650000017893,,-0.861549965697556,,93.0542538939348,,0.255006435631164,,4,,0,,4,,4,,0,,1,,4,,0,,4,,4,,0,,1,,4,,,,sl,administration,government,uprava,vlada,upravavlada,počasen
vleči,700.464000007933,351.40000002383,0.733185573265275,-1.21460621418049,95.0804770105034,,0.935891909565775,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,-349.063999984103,-1.94779178744577,sl,push,pull,riniti,vleči,rinitivleči,turnir
vodik,525.99999995227,,-1.29920385645302,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,carbon,hydrogen,ogljik,vodik,ogljikvodik,slika
vodja,502,523.799999976182,-0.825773621903849,-0.777069630318679,,39.5000000238655,,0.565537796046944,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,21.7999999761815,0.04870399158517,sl,member,leader,član,vodja,članvodja,strašen
vodka,508.422166698467,465.58400000073,-0.69912677268541,-0.800831841290971,42.4856221045337,,0.23679250001137,,6,1,0,0,6,1,6,1,0,0,1,1,6,1,0,0,5,1,6,1,0,0,0.833333333333333,1,6,1,-42.8381666977368,-0.10170506860556,sl,whiskey,vodka,viski,vodka,viskivodka,kritičen
vojaški,456.083666670679,,-1.12782420031094,,43.6840276171987,,0.176202040167841,,3,,0,,3,,3,,0,,1,,3,,0,,2,,3,,0,,0.666666666666667,,3,,,,sl,civil,military,civilen,vojaški,civilenvojaški,duhovit
volitve,716.950000095355,624.264999968233,0.0176173688874235,-0.54703331168015,221.349999952304,45.7553956028005,0.903247386474588,0.196790307268326,2,3,0,0,2,3,2,3,0,0,1,1,2,3,0,0,2,3,2,3,0,0,1,1,2,3,-92.6850001271227,-0.564650680567574,sl,campaign,election,kampanja,volitve,kampanjavolitve,gripa
volivec,506.599999904633,,-0.32226786749199,,,,,,2,,0,,1,,2,,0,,0.5,,2,,0,,2,,2,,0,,1,,1,,,,sl,candidate,voter,kandidat,volivec,kandidatvolivec,ovira
volk,502.708499976172,716.636999988084,-0.829429521454581,0.28393060156111,33.8097642530972,230.663000011904,0.0420539625516453,0.843170267243154,4,2,0,0,4,2,4,2,0,0,1,1,4,2,0,0,4,2,4,2,0,0,1,1,4,2,213.928500011912,1.11336012301569,sl,bear,wolf,medved,volk,medvedvolk,projekt
vonj,503.885000005975,,-0.966395708534179,,65.0762698166234,,0.188726663474529,,4,,0,,4,,4,,0,,1,,4,,0,,3,,4,,0,,0.75,,4,,,,sl,taste,smell,okus,vonj,okusvonj,nepravičnost
voznik,468.66399999999,,-0.643327493006964,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,passenger,driver,potnik,voznik,potnikvoznik,slovar
vprašati,587.003500071674,842.499999952272,-0.463575152958521,-0.224558343419119,48.4804999286715,244.199999952458,0.223594431079937,0.556963131769857,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,255.496499880598,0.239016809539402,sl,question,ask,vprašanje,vprašati,vprašanjevprašati,pogodba
vrat,586.059500000032,614.914399983373,-0.57150329986094,-0.686724834980992,75.940499999968,104.700398182982,0.0806481275192878,0.279385555077964,2,5,0,0,2,5,2,5,0,0,1,1,2,5,0,0,2,4,2,5,0,0,1,0.8,2,5,28.8548999833409,-0.115221535120052,sl,throat,neck,grlo,vrat,grlovrat,moč
vrata,486.744500023894,486.44999999975,-0.914074885821849,-1.26526088139531,12.7445000237785,44.2499999997965,0.116603090127804,0.279967567701975,3,2,0,0,2,2,3,2,0,0,0.666666666666667,1,3,2,0,0,3,2,3,2,0,0,1,1,2,2,-0.294500024145009,-0.351185995573456,sl,window,door,okno,vrata,oknovrata,kompliment
vrata,486.744500023894,486.44999999975,-0.914074885821849,-1.26526088139531,12.7445000237785,44.2499999997965,0.116603090127804,0.279967567701975,3,2,0,0,2,2,3,2,0,0,0.666666666666667,1,3,2,0,0,3,2,3,2,0,0,1,1,2,2,-0.294500024145009,-0.351185995573456,sl,window,door,okno,vrata,oknovrata,dokazilo
vrata.1,490.049999922456,,-1.05107173235354,,52.2499999344,,0.200699948681472,,2,,0,,2,,2,,0,,1,,2,,0,,1,,2,,0,,0.5,,2,,,,sl,portal,gate,vhod,vrata,vhodvrata,kompliment
vrata.1,490.049999922456,,-1.05107173235354,,52.2499999344,,0.200699948681472,,2,,0,,2,,2,,0,,1,,2,,0,,1,,2,,0,,0.5,,2,,,,sl,portal,gate,vhod,vrata,vhodvrata,dokazilo
vreden,616.066666634928,489.600000047678,-0.697520142441803,-0.571346978865715,94.9194804186662,,0.364225263123637,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,-126.46666658725,0.126173163576088,sl,deserve,worthy,zaslužiti,vreden,zaslužitivreden,karneval
vrednotenje,802.66666660708,,-0.122357543512083,,296.537925231078,,0.695081078059824,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,observation,evaluation,opazovanje,vrednotenje,opazovanjevrednotenje,odločiti se
vrniti,511.866666666678,,-0.550703643455365,,52.1174984476767,,0.454487215155352,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,back,return,nazaj,vrniti,nazajvrniti,pomotoma
vročina,497.5,642.100000000006,-0.440362626302524,-0.602080469853965,,43.600000000006,,0.190899383309763,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,144.600000000006,-0.161717843551442,sl,cough,fever,kašelj,vročina,kašeljvročina,karakter
vrv,,588.538,,-0.602575282642711,,90.4619999999995,,0.329492803327086,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,sl,chain,rope,veriga,vrv,verigavrv,končen
vsebina,673.066000000028,620.45333333329,-0.418727947294579,0.0183898246391681,41.9994716951014,19.8544884373837,0.110309433977402,0.372837054703182,4,3,0,0,4,3,4,3,0,0,1,1,4,3,0,0,4,2,4,3,0,0,1,0.666666666666667,4,3,-52.6126666667383,0.437117771933747,sl,contain,content,vsebovati,vsebina,vsebovativsebina,Romeo
vzdrževanje,738.449999994046,500.35699999996,0.012016556421737,-0.683412828240444,291.849999970204,,0.827115001811907,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,-238.092999994086,-0.695429384662181,sl,service,maintenance,servis,vzdrževanje,servisvzdrževanje,kot
vzdrževati,587.309999999997,889.942000004514,-0.149049194635185,1.25348834479133,38.6900000000025,140.447418643248,0.16113027273216,0.665334463755617,2,4,0,0,2,4,2,4,0,0,1,1,2,4,0,0,2,4,2,4,0,0,1,1,2,4,302.632000004516,1.40253753942651,sl,preserve,maintain,ohraniti,vzdrževati,ohranitivzdrževati,senzacionalen
vzdržljiv,491.033333313467,1576.53100019073,-0.752985264043108,2.28446468990873,59.6013516018437,1136.63100009537,0.311230680880841,3.2571047572623,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,1085.49766687727,3.03744995395184,sl,tough,hard,odporen,vzdržljiv,odporenvzdržljiv,frekvenca
vzhod,518.903500012115,448.49999998213,-0.706253631217962,-1.05511571288368,34.6951256382944,81.399999994028,0.178384622248597,0.0786452760596499,4,2,0,0,4,2,4,2,0,0,1,1,4,2,0,0,3,2,4,2,0,0,0.75,1,4,2,-70.4035000299848,-0.348862081665719,sl,west,east,zahod,vzhod,zahodvzhod,kazen
vzrok,953.165999999968,548.62749995236,0.610365372058531,-0.234650210058755,,19.2925000476245,,0.21009495858083,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,1,1,2,0,0,1,0.5,1,2,-404.538500047608,-0.845015582117286,sl,reason,cause,razlog,vzrok,razlogvzrok,sirotišnica
včeraj,518.166666678561,,-1.10516491102492,,69.9076136795395,,0.312803158290273,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,today,yesterday,danes,včeraj,danesvčeraj,pogoltniti
za vedno,644.287000001525,591.699999976147,-0.210921437565108,-0.26897920476515,,44.1645973649205,,0.179143476826272,1,4,0,0,1,4,1,4,0,0,1,1,1,4,0,0,1,4,1,4,0,0,1,1,1,4,-52.5870000253785,-0.0580577672000418,sl,eternal,forever,večen,za vedno,večenza vedno,ozek
zabava,504.770000000019,477.599999976112,-0.692506844877044,-1.1662305973833,17.530000000028,,0.0138386428620865,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,0,2,1,0,0,1,0,2,1,-27.170000023907,-0.473723752506259,sl,reception,party,sprejem,zabava,sprejemzabava,kečap
zadaj,517.0999998927,673.223999988055,-0.530143258724092,0.136767134943567,9.90000008343497,187.223999988055,0.211789575235597,1.12309805743212,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,1,2,2,2,0,0,0.5,1,2,2,156.124000095355,0.666910393667659,sl,front,rear,spredaj,zadaj,spredajzadaj,amater
zadnji,656.309999994046,691.635500149016,0.137498368302992,-0.28169825855976,184.089999994045,62.135500137083,0.625885067859384,0.333393363761871,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,35.32550015497,-0.419196626862752,sl,first,last,prvi,zadnji,prvizadnji,gnezdo
zadnji,656.309999994046,691.635500149016,0.137498368302992,-0.28169825855976,184.089999994045,62.135500137083,0.625885067859384,0.333393363761871,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,35.32550015497,-0.419196626862752,sl,first,last,prvi,zadnji,prvizadnji,kanal
zadnji,656.309999994046,691.635500149016,0.137498368302992,-0.28169825855976,184.089999994045,62.135500137083,0.625885067859384,0.333393363761871,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,35.32550015497,-0.419196626862752,sl,final,ultimate,končen,zadnji,končenzadnji,gnezdo
zadnji,656.309999994046,691.635500149016,0.137498368302992,-0.28169825855976,184.089999994045,62.135500137083,0.625885067859384,0.333393363761871,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,35.32550015497,-0.419196626862752,sl,final,ultimate,končen,zadnji,končenzadnji,kanal
zadnji.1,,842.699999998556,,0.0018078701404095,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,sl,,,,,,
zadnjica,548,,-0.637027646922825,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,ass,butt,rit,zadnjica,ritzadnjica,najemnik
zadosten,1071.73449994632,542.051000047708,0.807935247277302,-0.789882422374261,264.645319681189,,0.671665334102567,,4,1,1,0,4,1,4,1,0,0,1,1,4,1,1,0,4,1,4,1,0,0,1,1,4,1,-529.683499898615,-1.59781766965156,sl,enough,sufficient,dovolj,zadosten,dovoljzadosten,trener
zagotoviti,480.673000065561,1183.30000000005,-0.847970377379124,0.613505903487051,48.8923824967747,,0.140529182988454,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,702.626999934489,1.46147628086618,sl,enable,provide,omogočiti,zagotoviti,omogočitizagotoviti,strela
zahodni,690.899999952273,,-0.390732744865342,,173.933215079073,,0.515303439216874,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,southern,western,južni,zahodni,južnizahodni,agent
zahteva,832.312500047687,564.299999999814,0.579431739962877,-0.89049527936793,106.870499952303,,0.607109588541121,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,-268.012500047873,-1.46992701933081,sl,command,order,ukaz,zahteva,ukazzahteva,magneten
zajec,524.799999904586,492.41000002384,-1.14768696507711,-0.66525589536712,,23.6672917681338,,0.197776016270762,1,4,0,0,1,4,1,4,0,0,1,1,1,4,0,0,1,3,1,4,0,0,1,0.75,1,4,-32.3899998807465,0.482431069709987,sl,fox,rabbit,lisica,zajec,lisicazajec,radio
zajtrk,471.266666690499,488.912000079484,-0.967691160402774,-0.534603484221435,21.0670621963369,47.9562940153886,0.0794000881954538,0.345845222198642,3,3,0,0,3,3,3,3,0,0,1,1,3,3,0,0,3,3,3,3,0,0,1,1,3,3,17.645333388985,0.433087676181339,sl,dinner,breakfast,večerja,zajtrk,večerjazajtrk,zlo
zakon,518.026666714383,415.357999940403,-0.856845553781374,-0.928918294376634,55.1075074215943,6.04200001189,0.193204203591423,0.00270754576806054,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,-102.66866677398,-0.0720727405952601,sl,divorce,marriage,ločitev,zakon,ločitevzakon,enota
zakonito,494.599999976112,522,-0.872919077297138,-0.742613274397961,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,27.400000023888,0.130305802899177,sl,illegal,legal,nezakonito,zakonito,nezakonitozakonito,prinesti
zakopati,506.767666698433,665.204999992042,-0.889421145947475,-0.0703039606404172,68.3106828705538,73.4135093735066,0.110747408812567,0.54845700552031,3,3,0,0,3,3,3,3,0,0,1,1,3,3,0,0,3,3,3,3,0,0,1,1,3,3,158.437333293609,0.819117185307058,sl,dig,bury,kopati,zakopati,kopatizakopati,beljakovina
zamrzovati,674.620000000015,,0.0618316479531483,,29.2731435505857,,0.228368677257548,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,melt,freeze,topiti se,zamrzovati,topiti sezamrzovati,parlament
zanimivo,468.286000000779,580.450000000768,-0.791912360863171,-0.421651590069134,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,112.163999999989,0.370260770794037,sl,exciting,interesting,razburljivo,zanimivo,razburljivozanimivo,podjetje
zapomniti,,519.979999976174,,-0.752640539810307,,91.4199999761185,,0.0217464630487054,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,sl,forget,remember,pozabiti,zapomniti,pozabitizapomniti,mladost
zapor,460.5,448.000000095344,-1.01077805552784,-0.907238175605855,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,-12.499999904656,0.103539879921987,sl,cell,prison,celica,zapor,celicazapor,priprava
zapornik,685.99999996426,,-0.0574420626639685,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,hostage,prisoner,talec,zapornik,taleczapornik,govorice
zapravljati,,637.704000005958,,-0.252224270201441,,31.7842068383955,,0.178540798070714,,5,,0,,5,,5,,0,,1,,5,,0,,5,,5,,0,,1,,5,,,sl,waste,spend,potrata,zapravljati,potratazapravljati,navaden
zapreti,463.051000047708,450.729999904637,-1.15636067112689,-0.75761060918908,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,-12.321000143071,0.398750061937814,sl,open,close,odpreti,zapreti,odpretizapreti,junak
zaprt,427.083666714335,811.999999952328,-0.909597226376626,0.513749706683356,46.353478132551,,0.0715372806694618,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,384.916333237993,1.42334693305998,sl,locked,closed,zaklenjen,zaprt,zaklenjenzaprt,vrednost
zaprtje,556.807000001543,436.899999713904,-0.499698694341426,-0.776965649414926,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,-119.907000287639,-0.277266955073501,sl,opening,closure,otvoritev,zaprtje,otvoritevzaprtje,pes
zapustiti,570.339999999987,822.099999904633,-0.136941434920367,-0.101178129763031,26.0385125023367,,0.195135046931812,,3,1,0,0,3,1,3,1,0,0,1,1,3,1,0,0,3,1,3,1,0,0,1,1,3,1,251.759999904646,0.0357633051573361,sl,leave,abandon,oditi,zapustiti,oditizapustiti,umazan
zasebnost,449.22566667463,,-0.9456636324449,,31.9418266677849,,0.233398372706164,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,private,privacy,zasebno,zasebnost,zasebnozasebnost,lord
zaupanje,555.220333300521,,-0.429348471315124,,35.4213800171438,,0.283927942692161,,3,,0,,3,,3,,0,,1,,3,,0,,3,,3,,0,,1,,3,,,,sl,respect,confidence,spoštovanje,zaupanje,spoštovanjezaupanje,kino
zavetišče,1327.52599990461,557.300749982125,1.65925727680647,-0.744393031258754,,47.733912645139,,0.098604633724984,1,4,0,0,1,4,1,4,0,0,1,1,1,4,0,0,1,4,1,4,0,0,1,1,1,4,-770.225249922485,-2.40365030806523,sl,refuge,shelter,zatočišče,zavetišče,zatočiščezavetišče,srajca
zavrteti,755.849999993982,740,0.517910928474596,0.163834513416216,23.7500000059954,,0.366369335718268,,2,1,0,0,2,1,2,1,0,0,1,1,2,1,0,0,2,1,2,1,0,0,1,1,2,1,-15.8499999939816,-0.35407641505838,sl,turn,rotate,obrniti,zavrteti,obrnitizavrteti,legija
zaščiten,893,668.469999988083,0.387711376336385,-0.0913609134248,,143.929999988075,,0.606923927420632,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,-224.530000011917,-0.479072289761185,sl,safe,secure,varen,zaščiten,varenzaščiten,reka
zdraviti,558.679000000353,548.200000095414,-0.493519098727094,-0.557822690882175,,,,,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,-10.478999904939,-0.0643035921550806,sl,recover,heal,okrevati,zdraviti,okrevatizdraviti,posebej
zdravljenje,622.496857177071,915.449999999997,-0.396821230292912,0.51788998669022,24.5404662525304,187.550000000003,0.193695729322518,0.775956756301519,8,2,0,0,7,2,8,2,0,0,0.875,1,8,2,0,0,8,2,8,2,0,0,1,1,7,2,292.953142822926,0.914711216983131,sl,therapy,treatment,terapija,zdravljenje,terapijazdravljenje,nasmeh
zdravnik,404.299999904586,,-0.989636346164174,,,,,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,,,sl,surgeon,doctor,kirurg,zdravnik,kirurgzdravnik,podmornica
zelo,649.206499964245,,-0.328010732666844,,226.834211028313,,0.458119095145069,,4,,0,,4,,4,,0,,1,,4,,0,,4,,4,,0,,1,,4,,,,sl,extremely,very,skrajno,zelo,skrajnozelo,riniti
zemljevid,588.228400052479,740.040999999968,-0.725164522636593,0.0132260215500698,36.064920753647,,0.121643952288017,,5,1,0,0,5,1,5,1,0,0,1,1,5,1,0,0,5,1,5,1,0,0,1,1,5,1,151.812599947489,0.738390544186663,sl,compass,map,kompas,zemljevid,kompaszemljevid,incident
zgodnji,,867.670599985938,,0.317430272944081,,322.807066999687,,0.795656897887909,,5,,0,,5,,5,,0,,1,,5,,0,,5,,5,,0,,1,,5,,,sl,late,early,pozen,zgodnji,pozenzgodnji,zaslon
zgornji,818.399999999208,528.000000035768,-0.0760763487265761,-0.67764053582342,,34.4000000119265,,0.0509337827636336,1,2,0,0,1,2,1,2,0,0,1,1,1,2,0,0,1,2,1,2,0,0,1,1,1,2,-290.39999996344,-0.601564187096844,sl,lower,upper,nižji,zgornji,nižjizgornji,hobi
zgradba,517.526999996024,509.599999999977,-0.692563250949739,-0.834587017480008,126.115335799691,44.29999999993,0.542183688498341,0.089241425518833,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,-7.9269999960473,-0.142023766530268,sl,pyramid,structure,piramida,zgradba,piramidazgradba,zaščititi
zima,587.722000000023,,-0.179576358416306,,52.678000023865,,0.141293018848198,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,summer,winter,poletje,zima,poletjezima,namen
zlomiti,509,542.942333321417,-0.901332403353955,-0.743724822346561,,26.7776783655008,,0.140965179126717,2,3,0,0,1,3,1,3,0,0,1,1,2,3,0,0,1,3,1,3,0,0,1,1,1,3,33.9423333214166,0.157607581007394,sl,smash,break,razbiti,zlomiti,razbitizlomiti,stadion
zločin,487.314000000013,486.636000047661,-0.831282126937162,-0.640482193657565,10.262999952305,36.9828371701673,0.260133031752556,0.261758641864478,2,5,0,0,2,3,2,4,0,0,1,0.75,2,5,0,0,2,3,2,4,0,0,1,0.75,2,3,-0.677999952351968,0.190799933279598,sl,sin,crime,greh,zločin,grehzločin,plemeniti
zmagati,467.250000023851,,-1.08662138231269,,84.449999928489,,0.0684001067207375,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,gain,win,pridobiti,zmagati,pridobitizmagati,kruh
zmagovalec,623.199999970187,,-0.223326216983166,,23.5000000059735,,0.225336875040869,,2,,0,,2,,2,,0,,1,,2,,0,,2,,2,,0,,1,,2,,,,sl,loser,winner,poraženec,zmagovalec,poraženeczmagovalec,mehek
zmanjšati,646.03333326984,631.653499970154,-0.624419368713409,-0.347029098974942,129.666653830993,140.046500041674,0.524054779972888,0.247881928498144,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,1,3,2,0,0,1,0.5,3,2,-14.3798332996859,0.277390269738467,sl,increase,reduce,povečati,zmanjšati,povečatizmanjšati,angleščina
zmeda,473.549999999988,525.236666642808,-0.806613220130214,-0.358640278471515,35.4500000000115,46.0467155441805,0.0947191832237405,0.368983763011409,2,3,0,0,2,3,2,3,0,0,1,1,2,3,0,0,2,3,2,3,0,0,1,1,2,3,51.6866666428199,0.4479729416587,sl,chaos,confusion,kaos,zmeda,kaoszmeda,kabel
znak,469.759999988077,423.700000023876,-0.8497592204301,-1.36947685094484,72.1941715045661,23.3000001191975,0.362141364108632,0.180967820196403,3,2,0,0,3,2,3,2,0,0,1,1,3,2,0,0,3,2,3,2,0,0,1,1,3,2,-46.0599999642002,-0.519717630514745,sl,form,sign,oblika,znak,oblikaznak,možgani
znanje,570.253800057212,,-0.311565664660258,,49.6724497021834,,0.365235239395508,,5,,0,,5,,5,,0,,1,,5,,0,,5,,5,,0,,1,,5,,,,sl,experience,knowledge,izkušnja,znanje,izkušnjaznanje,džip
znanost,416.152999964252,791.550000000017,-1.09615067538686,-0.0439289505326645,40.547000011953,184.450000000041,0.000769742173308274,0.65243662205269,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,375.397000035765,1.0522217248542,sl,technology,science,tehnologija,znanost,tehnologijaznanost,zgrabiti
