target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,zh_cue,zh_target,zh_word_combo,unrelated_zh_cue
荣誉,562.963693882581,547.231399996279,-0.536687177242155,-0.584766199443494,23.7914302219119,18.4844138518574,0.0576934385200178,0.0520311484634969,63,55,1,1,50,41,50,41,0,0,1,1,63,55,1,1,47,40,50,41,0,0,0.94,0.975609756097561,49,40,-15.7322938863023,-0.0480790222013391,zh,privilege,honor,特权,荣誉,特权荣誉,富翁
药丸,635.117596149125,693.911000005149,-0.239895801967277,-0.046451990855076,37.8927908896318,49.4084991882124,0.11142209328418,0.178878467257984,67,62,1,0,52,50,54,53,0,0,0.962962962962963,0.943396226415094,67,61,1,1,13,51,54,53,0,0,0.240740740740741,0.962264150943396,52,50,58.7934038560237,0.193443811112201,zh,tablet,pill,片剂,药丸,片剂药丸,天然
营销,602.322222217115,562.061812507322,-0.351182793583981,-0.486811150213641,24.3686400081991,22.826161607576,0.0793827064001491,0.0730840042475355,60,54,1,1,45,49,47,49,0,0,0.957446808510638,1,60,55,1,0,47,49,47,49,0,0,1,1,45,48,-40.2604097097933,-0.13562835662966,zh,advertising,marketing,广告,营销,广告营销,提供
葬礼,570.444027759165,645.465393444945,-0.500161402716521,-0.207275343595027,17.5743673316866,34.9070220652985,0.0645874761080089,0.0943002133925288,77,70,2,2,72,61,73,61,1,0,0.986301369863014,1,77,70,2,2,72,60,73,61,1,0,0.986301369863014,0.983606557377049,72,61,75.0213656857795,0.292886059121494,zh,coffin,funeral,棺材,葬礼,棺材葬礼,兴奋
蓝色,507.193059998217,605.868037748806,-0.739360692021534,-0.276468536893342,13.2659886083789,28.855064916651,0.0470032013363035,0.0907876668010762,54,55,2,0,50,53,50,53,0,0,1,1,54,54,2,1,46,52,50,52,0,1,0.92,1,50,53,98.6749777505893,0.462892155128192,zh,brown,blue,棕色,蓝色,棕色蓝色,无政府主义
薪水,565.805090912868,587.522255814596,-0.347920312664639,-0.338243959506713,22.3770071828389,21.2373405534837,0.129818205540329,0.0574745320680964,55,53,0,2,44,44,44,44,0,2,1,1,55,53,0,2,34,44,44,44,0,2,0.772727272727273,1,44,43,21.717164901728,0.00967635315792609,zh,pension,salary,津贴,薪水,津贴薪水,保存
虚弱,599.29512500301,585.538949153454,-0.270637026772625,-0.395448283138052,32.8571414752912,18.9996597286336,0.127258610059887,0.0775479034561309,59,66,0,0,48,59,49,60,0,0,0.979591836734694,0.983333333333333,59,65,0,1,48,59,49,59,0,1,0.979591836734694,1,48,59,-13.756175849556,-0.124811256365427,zh,strong,weak,强壮,虚弱,强壮虚弱,进化
虚弱,599.29512500301,585.538949153454,-0.270637026772625,-0.395448283138052,32.8571414752912,18.9996597286336,0.127258610059887,0.0775479034561309,59,66,0,0,48,59,49,60,0,0,0.979591836734694,0.983333333333333,59,65,0,1,48,59,49,59,0,1,0.979591836734694,1,48,59,-13.756175849556,-0.124811256365427,zh,strong,weak,强壮,虚弱,强壮虚弱,臀部
虚弱.1,569.03476086854,633.115249995194,-0.54590658152768,-0.172233663606645,24.7496616100251,36.6599714451193,0.087426766515635,0.132138005302377,51,58,0,2,46,44,46,44,0,1,1,1,51,59,0,1,41,43,46,45,0,0,0.891304347826087,0.955555555555556,46,44,64.0804891266539,0.373672917921034,zh,helpless,powerless,无助,虚弱,无助虚弱,进化
虚弱.1,569.03476086854,633.115249995194,-0.54590658152768,-0.172233663606645,24.7496616100251,36.6599714451193,0.087426766515635,0.132138005302377,51,58,0,2,46,44,46,44,0,1,1,1,51,59,0,1,41,43,46,45,0,0,0.891304347826087,0.955555555555556,46,44,64.0804891266539,0.373672917921034,zh,helpless,powerless,无助,虚弱,无助虚弱,臀部
蚂蚁,553.874710521749,631.107209299956,-0.545723091303933,-0.166669149351991,28.1725569608406,28.2215539158403,0.123539108228145,0.147169503341656,85,95,0,1,76,86,76,86,0,1,1,1,85,96,0,0,76,77,76,87,0,0,1,0.885057471264368,76,86,77.2324987782072,0.379053941951942,zh,bee,ant,蜜蜂,蚂蚁,蜜蜂蚂蚁,谦卑
蛋,683.037277771738,671.266266667612,-0.104353155533874,-0.0766968213946572,62.652002656516,34.2569213202866,0.195352606137528,0.117882787800439,58,76,3,1,54,60,54,64,1,0,1,0.9375,58,76,3,1,50,61,54,64,1,0,0.925925925925926,0.953125,54,60,-11.7710111041263,0.027656334139217,zh,nest,egg,巢,蛋,巢蛋,蜜蜂
蛋糕,487.182725490416,576.994209288402,-0.686508029295893,-0.336767120152963,19.0615962962856,37.6078903077632,0.0875873082697248,0.153428648037084,55,55,2,1,51,43,51,43,0,1,1,1,55,55,2,1,51,42,51,43,0,1,1,0.976744186046512,51,43,89.8114837979867,0.349740909142931,zh,dessert,cake,点心,蛋糕,点心蛋糕,过程
蛋黄酱,568.881068175214,715.954050005374,-0.401682801466734,-0.00934424929246083,26.86898185057,36.5530742019858,0.0921327911291599,0.113629934982707,57,51,2,1,46,41,46,43,1,1,1,0.953488372093023,57,52,2,0,44,43,46,44,1,0,0.956521739130435,0.977272727272727,44,40,147.07298183016,0.392338552174273,zh,ketchup,mayonnaise,番茄酱,蛋黄酱,番茄酱蛋黄酱,约会
蜡烛,557.892727289637,533.111725481962,-0.566551555838291,-0.564752155920804,29.6824838100015,21.65452571986,0.0710139415049476,0.0776428500539713,55,55,0,1,44,51,44,51,0,0,1,1,55,55,0,1,44,49,44,51,0,0,1,0.96078431372549,44,51,-24.7810018076746,0.00179939991748734,zh,lamp,candle,灯具,蜡烛,灯具蜡烛,烹饪
蜥蜴,609.878914903381,673.916090906489,-0.329670170296858,-0.0118013024423984,35.1328638926974,22.3327724488708,0.103966894363901,0.0942168037367524,57,86,1,1,47,77,47,79,0,1,1,0.974683544303797,56,84,2,3,47,61,47,79,0,1,1,0.772151898734177,47,77,64.0371760031074,0.31786886785446,zh,frog,lizard,青蛙,蜥蜴,青蛙蜥蜴,管弦
蝙蝠侠,623.550468081202,641.044108683082,-0.152536307239133,-0.283428237434484,33.0750246063973,44.3966279966956,0.136878587288353,0.128617652363922,59,57,1,1,47,47,47,49,0,1,1,0.959183673469388,59,58,1,0,47,43,47,50,0,0,1,0.86,47,46,17.4936406018797,-0.130891930195351,zh,superman,batman,超人,蝙蝠侠,超人蝙蝠侠,丛林
行政,595.182191503407,693.965644456852,-0.444106571621758,0.0280600497340181,41.8626671663094,37.4441725160181,0.131653310545363,0.134554485019041,59,55,0,1,47,45,47,46,0,0,1,0.978260869565217,58,56,1,0,43,36,46,46,1,0,0.934782608695652,0.782608695652174,47,45,98.7834529534451,0.472166621355776,zh,management,administrative,管理,行政,管理行政,滴
表哥,554.877600004335,629.25802701392,-0.543075318442246,-0.225222890775124,33.3184298639033,26.6251445188457,0.104153929648037,0.111068657392311,65,80,0,1,50,74,51,75,0,0,0.980392156862745,0.986666666666667,65,80,0,1,50,19,51,75,0,0,0.980392156862745,0.253333333333333,50,74,74.3804270095856,0.317852427667122,zh,relative,cousin,亲戚,表哥,亲戚表哥,氏族
表明,547.007123275353,521.640392166784,-0.64468977423638,-0.622053146323655,27.3737863586773,16.9755343040657,0.0861042002926867,0.0597733268887898,80,61,0,1,73,52,73,52,0,1,1,1,80,62,0,0,69,50,73,53,0,0,0.945205479452055,0.943396226415094,73,51,-25.366731108569,0.0226366279127255,zh,point,indicate,指出,表明,指出表明,证据
表现,599.718153832911,719.145190476858,-0.352215329020886,0.178421005154786,32.8524395568075,55.4504930635044,0.124810104757095,0.197833888479434,55,51,1,0,52,42,52,42,1,0,1,1,55,43,1,8,52,23,52,34,1,8,1,0.676470588235294,52,42,119.427036643947,0.530636334175673,zh,show,performance,显示,表现,显示表现,一
表达,573.016540003653,513.983460322896,-0.518829447738815,-0.619984013268424,30.7403484108749,15.4415135017098,0.0870188744475591,0.0617532683511733,63,68,2,1,51,63,51,64,0,0,1,0.984375,63,68,2,1,50,58,51,64,0,0,0.980392156862745,0.90625,50,63,-59.0330796807572,-0.101154565529608,zh,describe,express,描述,表达,描述表达,泥泞
表面,576.151080001511,573.105919998174,-0.421051732057321,-0.493593550074697,29.152480065796,39.3967690029234,0.101984159188284,0.103253735149321,61,55,1,0,50,50,50,50,0,0,1,1,61,55,1,0,39,46,50,50,0,0,0.78,0.92,50,50,-3.04516000333706,-0.0725418180173766,zh,layer,surface,层次,表面,层次表面,王国
袋子,541.1392045528,561.809104175241,-0.50606498734537,-0.498406252524338,18.7182459549682,21.754044361823,0.0855164933504021,0.0689281793687245,57,63,0,0,44,48,46,48,0,0,0.956521739130435,1,56,63,1,0,44,48,45,48,1,0,0.977777777777778,1,44,48,20.6698996224414,0.00765873482103152,zh,box,bag,纸盒,袋子,纸盒袋子,字典
装备,561.042395834873,569.050258619868,-0.551281860993381,-0.470034241930337,25.6281239415593,31.0755771699993,0.0885355063465701,0.0814853300375362,54,75,1,0,48,58,48,59,0,0,1,0.983050847457627,54,74,1,1,35,54,48,59,0,0,0.729166666666667,0.915254237288136,48,58,8.00786278499504,0.0812476190630444,zh,equipment,equip,用具,装备,用具装备,外边
装满,684.432965527284,741.738022219598,0.117804357898499,0.23396628453192,29.9201850694298,48.3237365288481,0.124492392531563,0.183723429967629,62,53,0,2,58,45,59,48,0,0,0.983050847457627,0.9375,62,52,0,3,55,47,59,47,0,1,0.932203389830508,1,58,45,57.3050566923135,0.116161926633421,zh,empty,full,清空,装满,清空装满,威士忌
裙子,580.277999992889,608.270576930174,-0.432736640626252,-0.277441216800977,36.580841851192,26.0089189834534,0.131285199781652,0.112004709344967,53,60,2,2,46,52,46,54,0,1,1,0.962962962962963,53,59,2,3,42,53,46,54,0,1,0.91304347826087,0.981481481481482,46,52,27.9925769372857,0.155295423825276,zh,skirt,dress,短裙,裙子,短裙裙子,错觉
西部,542.431745099866,627.323274497943,-0.601964367764766,-0.284962224902886,35.0857352709319,32.2469234281721,0.0828908585194348,0.110461772719449,59,56,3,0,51,51,51,51,0,0,1,1,60,56,2,0,49,51,51,51,0,0,0.96078431372549,1,51,51,84.8915293980768,0.31700214286188,zh,southern,western,南部,西部,南部西部,烟草
观众,555.196937502795,524.689935895289,-0.575465582020221,-0.711022554295494,31.7398962263488,25.3336195361273,0.0824252877690454,0.0836103620224377,58,84,1,0,48,78,48,78,0,0,1,1,58,84,1,0,46,78,48,78,0,0,0.958333333333333,1,48,78,-30.5070016075053,-0.135556972275273,zh,crowd,audience,人群,观众,人群观众,戒指
观点,522.796418613923,593.487121614434,-0.604865034983387,-0.410319051428585,20.922586745317,23.8086954345835,0.0665137957686321,0.09149495671525,58,84,2,0,43,74,43,74,0,0,1,1,57,83,3,1,40,67,42,73,1,1,0.952380952380952,0.917808219178082,43,74,70.6907030005107,0.194545983554802,zh,view,perspective,看法,观点,看法观点,靴子
视频,543.281755116562,594.947329787157,-0.515571110197941,-0.342178117373687,22.165157048129,28.2958593636456,0.120050172253484,0.140516085793675,62,100,1,0,49,94,50,95,0,0,0.98,0.989473684210526,62,100,1,0,48,90,50,95,0,0,0.96,0.947368421052632,49,94,51.6655746705947,0.173392992824254,zh,dvd,video,光盘,视频,光盘视频,圆圈
解雇,611.621499997772,613.092173900481,-0.328210764388804,-0.152911028009514,28.2691437852327,18.5330658611785,0.0831208705661976,0.0745573660353792,56,54,0,0,46,46,46,47,0,0,1,0.978723404255319,56,54,0,0,44,43,46,47,0,0,0.956521739130435,0.914893617021277,46,46,1.47067390270831,0.17529973637929,zh,resignation,dismissal,辞职,解雇,辞职解雇,水流
誓言,587.641603789204,672.208814812971,-0.366542796123251,-0.11305582858099,20.2234943509949,35.3054443513906,0.0742062896076,0.118223267585136,59,60,0,0,53,54,53,55,0,0,1,0.981818181818182,58,60,1,0,52,53,53,55,0,0,0.981132075471698,0.963636363636364,53,54,84.567211023767,0.253486967542261,zh,swear,oath,保证,誓言,保证誓言,技术
警报,606.082660011182,585.184795467677,-0.403953730999781,-0.421251517112444,36.586383051023,25.9378636279929,0.108937973225046,0.0672182384002203,59,55,1,2,50,44,50,47,0,1,1,0.936170212765957,58,54,2,3,50,46,50,47,0,1,1,0.978723404255319,50,44,-20.8978645435055,-0.0172977861126637,zh,alert,alarm,提示,警报,提示警报,安全
计划,546.448795464804,562.558918375315,-0.507218172886134,-0.486632581020577,44.6751116933387,22.290890962594,0.170842537608828,0.090761831801831,59,56,1,2,44,49,44,49,1,1,1,1,60,57,0,1,45,50,45,50,0,0,1,1,44,49,16.1101229105109,0.0205855918655575,zh,preparation,planning,准备,计划,准备计划,糟糕
计划,546.448795464804,562.558918375315,-0.507218172886134,-0.486632581020577,44.6751116933387,22.290890962594,0.170842537608828,0.090761831801831,59,56,1,2,44,49,44,49,1,1,1,1,60,57,0,1,45,50,45,50,0,0,1,1,44,49,16.1101229105109,0.0205855918655575,zh,preparation,planning,准备,计划,准备计划,阶段
计划.1,544.085137246606,647.294750011841,-0.49140723739366,-0.16799058732191,21.7796581131062,76.7281253205732,0.0958078005999419,0.263485107061668,64,52,0,0,51,37,52,37,0,0,0.980769230769231,1,63,50,1,2,47,35,52,36,0,1,0.903846153846154,0.972222222222222,51,36,103.209612765235,0.32341665007175,zh,calendar,schedule,日历,计划,日历计划,糟糕
计划.1,544.085137246606,647.294750011841,-0.49140723739366,-0.16799058732191,21.7796581131062,76.7281253205732,0.0958078005999419,0.263485107061668,64,52,0,0,51,37,52,37,0,0,0.980769230769231,1,63,50,1,2,47,35,52,36,0,1,0.903846153846154,0.972222222222222,51,36,103.209612765235,0.32341665007175,zh,calendar,schedule,日历,计划,日历计划,阶段
计时,724.985774993018,621.312428588597,0.141394606125177,-0.299812722526203,55.2741946946303,34.5597822283936,0.197801894837941,0.100446861478887,52,51,0,0,40,42,43,45,0,0,0.930232558139535,0.933333333333333,52,51,0,0,43,44,43,45,0,0,1,0.977777777777778,40,42,-103.673346404421,-0.44120732865138,zh,detonator,timer,炸药,计时,炸药计时,受苦
计算,590.591230772566,703.358214294164,-0.340856700916792,-0.00939702283782477,32.6002848930191,70.2299511960081,0.124575706250625,0.242207469861197,57,52,0,1,52,42,52,42,0,0,1,1,57,53,0,0,47,36,52,42,0,0,0.903846153846154,0.857142857142857,52,42,112.766983521597,0.331459678078967,zh,count,calculate,数数,计算,数数计算,奉承
讨论,578.319133336899,588.54528572745,-0.402696726331416,-0.455155744686793,49.6667181382131,41.8743480202038,0.172501337076783,0.134663386783359,57,54,0,0,46,42,47,42,0,0,0.978723404255319,1,57,54,0,0,46,35,47,42,0,0,0.978723404255319,0.833333333333333,45,42,10.2261523905513,-0.052459018355377,zh,conversation,discussion,对话,讨论,对话讨论,好客
议员,591.508847844376,646.418551019798,-0.398093183135493,-0.0653988376860765,28.4644931063599,33.6763131690256,0.0979562051318669,0.139902354617975,62,52,0,1,46,49,47,50,0,0,0.978723404255319,0.98,61,53,1,0,40,50,47,50,0,0,0.851063829787234,1,46,49,54.9097031754217,0.332694345449416,zh,governor,senator,省长,议员,省长议员,大街
议院,614.3133461457,732.818121223276,-0.327830118372694,0.157931326674131,37.356364681394,55.5095507302751,0.142788277583012,0.202641881305408,57,55,1,2,52,34,52,43,0,1,1,0.790697674418605,57,57,1,0,43,42,52,44,0,0,0.826923076923077,0.954545454545455,52,33,118.504775077576,0.485761445046826,zh,parliament,senate,国会,议院,国会议院,钻石
记住,594.032307691783,569.099882352188,-0.403561278907155,-0.541110806539199,20.3739624769554,30.3052247948887,0.0651745872639563,0.0851410335322841,89,59,0,1,78,51,80,51,0,1,0.975,1,88,58,1,2,60,49,79,50,1,2,0.759493670886076,0.98,78,51,-24.9324253395957,-0.137549527632044,zh,forget,remember,忘却,记住,忘却记住,发电机
记者,559.123099995986,636.000765957113,-0.49028769175163,-0.10955950290465,27.164233873997,42.6681748921529,0.0992047003332154,0.16115713708338,54,58,2,1,40,47,42,48,0,0,0.952380952380952,0.979166666666667,54,58,2,1,37,24,42,48,0,0,0.880952380952381,0.5,40,47,76.8776659611271,0.38072818884698,zh,reporter,journalist,线人,记者,线人记者,电闪
设备,520.111108708271,552.134673936091,-0.656255579757491,-0.44849419031925,16.9290026242084,26.6084851144745,0.0591448889301,0.0857711410478285,55,57,1,0,46,47,46,49,0,0,1,0.959183673469388,55,57,1,0,46,47,46,49,0,0,1,0.959183673469388,46,46,32.0235652278203,0.207761389438241,zh,chip,device,芯片,设备,芯片设备,陷阱
证明,505.182679238142,483.519638296095,-0.659270959042242,-0.749894350670494,13.9131469698172,17.3628076534525,0.061871546839147,0.0538180278081172,58,58,0,0,53,47,53,47,0,0,1,1,58,58,0,0,51,43,53,47,0,0,0.962264150943396,0.914893617021277,53,47,-21.663040942047,-0.0906233916282523,zh,evidence,proof,证据,证明,证据证明,宇宙
证词,578.326721304989,668.265910430818,-0.483888728230276,-0.0412446011912952,21.8632019456063,26.8280770645136,0.071434157417466,0.117040440480901,66,78,2,1,61,67,62,73,1,0,0.983870967741935,0.917808219178082,68,78,0,1,63,70,63,73,0,0,1,0.958904109589041,61,67,89.939189125829,0.442644127038981,zh,witness,testimony,表明,证词,表明证词,香蕉
评估,600.232576917164,614.803133340309,-0.301928915222652,-0.276070771096109,38.230524681589,20.3144627663016,0.136367544890673,0.0872096874601254,63,56,2,1,52,45,52,46,0,0,1,0.978260869565217,63,56,2,1,51,46,52,46,0,0,0.980769230769231,1,52,45,14.5705564231455,0.0258581441265428,zh,observation,evaluation,观察,评估,观察评估,邪恶
诉讼,642.159608686031,772.880571416069,-0.206790548774107,0.129371825439072,35.3376738909596,56.6482386182862,0.108047732353671,0.177643078782565,53,56,0,2,46,49,46,49,0,0,1,1,53,56,0,2,45,49,46,49,0,0,0.978260869565217,1,46,49,130.720962730038,0.336162374213179,zh,hearing,trial,审讯,诉讼,审讯诉讼,英雄
诊所,576.519234070609,528.164488358177,-0.444491855257776,-0.545209614815092,30.1680688320859,15.1727310338916,0.0891065697297683,0.0565832623963803,55,58,2,1,47,43,47,43,0,0,1,1,55,58,2,1,44,40,47,43,0,0,0.936170212765957,0.930232558139535,47,43,-48.3547457124318,-0.100717759557316,zh,hospital,clinic,医院,诊所,医院诊所,活的
试图,614.665276594773,630.39435414424,-0.337449339342498,-0.214954482211667,35.024772743403,29.8722048241169,0.109994944401196,0.098515852229768,55,54,0,0,47,48,49,48,0,0,0.959183673469388,1,55,54,0,0,48,46,49,48,0,0,0.979591836734694,0.958333333333333,47,48,15.7290775494669,0.122494857130832,zh,try,attempt,尝试,试图,尝试试图,今日
诗歌,575.682720935722,606.120916663424,-0.42038667941868,-0.269692791578502,50.1447572398222,31.4080967396811,0.164289227243808,0.135916939515848,58,58,1,0,43,48,44,48,0,0,0.977272727272727,1,58,58,1,0,41,39,44,48,0,0,0.931818181818182,0.8125,43,48,30.4381957277019,0.150693887840178,zh,text,poem,文本,诗歌,文本诗歌,岩块
诚实,539.516377781722,505.251307682281,-0.594812112657572,-0.695953499141432,25.4478705075566,14.691588004915,0.0809294215201704,0.0585827501952717,53,60,1,0,45,52,45,52,0,0,1,1,53,60,1,0,44,52,45,52,0,0,0.977777777777778,1,45,52,-34.2650700994409,-0.10114138648386,zh,decent,honest,体面,诚实,体面诚实,允许
诚实,539.516377781722,505.251307682281,-0.594812112657572,-0.695953499141432,25.4478705075566,14.691588004915,0.0809294215201704,0.0585827501952717,53,60,1,0,45,52,45,52,0,0,1,1,53,60,1,0,44,52,45,52,0,0,0.977777777777778,1,45,52,-34.2650700994409,-0.10114138648386,zh,decent,honest,体面,诚实,体面诚实,土豆
诚实.1,515.162333335908,637.836066679487,-0.605318481352576,-0.293648666462455,17.2274993801492,51.6083603130075,0.0720112908988513,0.183128151777074,70,55,0,1,57,45,58,48,0,0,0.982758620689655,0.9375,70,54,0,2,54,42,58,48,0,0,0.931034482758621,0.875,57,45,122.673733343579,0.31166981489012,zh,loyalty,honesty,忠心,诚实,忠心诚实,允许
诚实.1,515.162333335908,637.836066679487,-0.605318481352576,-0.293648666462455,17.2274993801492,51.6083603130075,0.0720112908988513,0.183128151777074,70,55,0,1,57,45,58,48,0,0,0.982758620689655,0.9375,70,54,0,2,54,42,58,48,0,0,0.931034482758621,0.875,57,45,122.673733343579,0.31166981489012,zh,loyalty,honesty,忠心,诚实,忠心诚实,土豆
话筒,553.678765954511,589.16315908954,-0.512929007329226,-0.320135881188321,23.5823503644381,31.1524067805824,0.075414106016658,0.118765599408126,57,58,1,3,47,45,48,45,0,0,0.979166666666667,1,57,60,1,1,48,45,48,45,0,0,1,1,47,44,35.4843931350289,0.192793126140905,zh,camera,microphone,相机,话筒,相机话筒,校长
