target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,fr_cue,fr_target,fr_word_combo
sinistre,655.776759982296,593.558661040493,-0.216821502943495,-0.32862456075228,32.8565074577171,17.9431467437932,0.0952297644399737,0.0787602307732618,59,64,0,5,50,59,55,64,0,1,0.909090909090909,0.921875,59,65,0,4,54,55,55,65,0,0,0.981818181818182,0.846153846153846,50,59,-62.2180989418033,-0.111803057808786,fr,scary,creepy,effrayant,sinistre,effrayantsinistre
sniper,729.077466660765,868.649005715018,0.398357124050573,0.691352423112764,45.7290362014614,74.7765793874937,0.190062360496829,0.28499209530136,57,62,0,1,45,35,57,61,0,0,0.789473684210526,0.573770491803279,57,62,0,1,54,61,57,61,0,0,0.947368421052632,1,45,35,139.571539054253,0.292995299062191,fr,shooter,sniper,tireur,sniper,tireursniper
société,562.903861531204,586.865169230562,-0.479954131117089,-0.385289504331064,25.4865523228361,35.0680651742841,0.0765806112189648,0.12296396886612,71,68,1,2,65,65,66,66,0,1,0.984848484848485,0.984848484848485,71,68,1,2,65,65,66,66,0,1,0.984848484848485,0.984848484848485,65,65,23.9613076993583,0.094664626786025,fr,company,corporation,entreprise,société,entreprisesociété
soda,559.38903381629,565.944501782852,-0.598727438148,-0.45949674362699,41.2887791655259,16.2901340368415,0.104645176935602,0.0664659066946101,60,59,0,1,59,57,60,58,0,0,0.983333333333333,0.982758620689655,59,59,1,1,56,56,59,58,1,0,0.949152542372881,0.96551724137931,59,56,6.55546796656245,0.13923069452101,fr,lemonade,soda,limonade,soda,limonadesoda
soif,560.012781821056,613.135264709457,-0.376659372128099,-0.430015546022574,21.3837710262826,24.0066525049368,0.126886936222277,0.0803318086401201,56,70,2,2,55,68,56,68,1,0,0.982142857142857,1,56,70,2,2,54,67,56,68,1,0,0.964285714285714,0.985294117647059,55,68,53.122482888401,-0.0533561738944757,fr,hunger,thirst,faim,soif,faimsoif
soirée,545.848199991498,524.458651716333,-0.551305464713303,-0.748718680631324,20.3864736870948,18.4450241267573,0.0950152055962496,0.0625477261352256,62,60,1,0,60,58,60,58,0,0,1,1,61,60,2,0,57,58,59,58,1,0,0.966101694915254,1,60,58,-21.3895482751653,-0.197413215918021,fr,night,evening,nuit,soirée,nuitsoirée
solaire,536.600690146069,600.15661666743,-0.560678934554096,-0.275391959897857,19.2138850441895,37.775311926898,0.0835326983827512,0.203090499916253,71,69,2,3,71,67,71,68,0,0,1,0.985294117647059,71,68,2,4,68,66,71,67,0,1,0.957746478873239,0.985074626865672,71,66,63.5559265213615,0.28528697465624,fr,lunar,solar,lunaire,solaire,lunairesolaire
soleil,531.776027775284,509.793912496353,-0.685221792530706,-0.733688368183853,17.0313759578844,20.3742595493741,0.0645779939675099,0.0663507389126177,74,57,3,2,72,56,72,56,0,0,1,1,74,57,3,2,69,54,72,56,0,0,0.958333333333333,0.964285714285714,72,56,-21.9821152789309,-0.0484665756531475,fr,moon,sun,lune,soleil,lunesoleil
solitaire,523.980474620056,573.913711271011,-0.623151879502123,-0.450464329860882,14.2046037166113,21.0901204808232,0.0631450204711918,0.0716088844773774,60,64,2,4,59,62,59,62,0,0,1,1,60,64,2,4,57,58,59,62,0,0,0.966101694915254,0.935483870967742,59,62,49.9332366509544,0.172687549641242,fr,alone,lonely,seul,solitaire,seulsolitaire
sommeil,547.968180048101,554.696765625853,-0.543210902564991,-0.540995106874483,18.3623366596459,31.056966612615,0.0690689652295257,0.0972283364477613,67,65,2,3,65,64,65,65,0,0,1,0.984615384615385,67,65,2,3,63,65,65,65,0,0,0.969230769230769,1,65,64,6.72858557775157,0.00221579569050745,fr,rest,sleep,repos,sommeil,repossommeil
son,600.637718669014,619.975856454214,-0.39880507828908,-0.235759159219281,34.6905924842272,25.405528519398,0.101856982102628,0.109684936831656,81,67,3,2,75,62,78,64,0,1,0.961538461538462,0.96875,81,67,3,2,76,49,78,64,0,1,0.974358974358974,0.765625,75,62,19.3381377851999,0.163045919069799,fr,noise,sound,bruit,son,bruitson
sonde,648.385740752392,654.918234025182,-0.156345908226857,-0.10817348637273,29.3369960273624,20.7207022723948,0.120276448636138,0.085429958170411,55,62,0,0,54,47,55,59,0,0,0.981818181818182,0.796610169491525,55,62,0,0,52,58,55,59,0,0,0.945454545454545,0.983050847457627,54,47,6.53249327279048,0.0481724218541265,fr,capsule,probe,capsule,sonde,capsulesonde
sorcier,569.366593072765,674.976269872749,-0.487315259951856,0.0851160922895485,26.0261871235037,39.0504798234451,0.124705141633443,0.167949853928157,86,67,1,2,86,63,86,63,0,0,1,1,86,66,1,3,83,61,86,62,0,1,0.965116279069767,0.983870967741935,86,63,105.609676799984,0.572431352241405,fr,magic,wizard,magie,sorcier,magiesorcier
sorcière,580.702590166054,615.58205255116,-0.373652623106394,-0.386031812339369,50.1752672716006,22.2780302006961,0.200953172842747,0.0665459969755302,64,63,1,1,61,59,61,59,0,0,1,1,64,63,1,1,57,56,61,59,0,0,0.934426229508197,0.949152542372881,61,59,34.8794623851055,-0.0123791892329745,fr,curse,witch,malédiction,sorcière,malédictionsorcière
souhaiter,561.618290909028,635.796559318785,-0.544466391737792,-0.193193780368704,26.3819804359876,26.312663067672,0.0688094336955041,0.0979993566716709,57,61,2,3,56,59,57,60,0,0,0.982456140350877,0.983333333333333,57,61,2,3,55,60,57,60,0,0,0.964912280701754,1,55,59,74.178268409757,0.351272611369088,fr,desire,wish,désirer,souhaiter,désirersouhaiter
sourd,580.906982819573,546.749014704954,-0.464795919797166,-0.599982689891581,17.7022392825173,16.5186416909012,0.0811439143367914,0.0586918792671932,66,71,0,1,64,68,65,70,0,0,0.984615384615385,0.971428571428571,66,71,0,1,64,69,65,70,0,0,0.984615384615385,0.985714285714286,64,68,-34.157968114619,-0.135186770094415,fr,blind,deaf,aveugle,sourd,aveuglesourd
souvent,542.165277778769,550.612905456413,-0.582409964315995,-0.565382134800553,20.864768716275,20.6459900864647,0.0845471768323966,0.0722395962265462,63,59,1,4,63,55,63,56,0,0,1,0.982142857142857,63,59,1,4,61,55,63,56,0,0,0.968253968253968,0.982142857142857,63,55,8.44762767764428,0.0170278295154417,fr,sometimes,often,parfois,souvent,parfoissouvent
spaghetti,582.888974328366,660.271390688215,-0.419102090459274,-0.0253149762057873,15.1182955547428,26.0177479684841,0.0525095375906942,0.105433305617885,75,68,1,1,74,64,74,67,0,0,1,0.955223880597015,75,68,1,1,71,66,74,67,0,0,0.959459459459459,0.985074626865672,74,64,77.382416359849,0.393787114253487,fr,lasagna,spaghetti,lasagne,spaghetti,lasagnespaghetti
spectaculaire,634.789350015754,685.383983042105,-0.139127449399379,0.0156976041285485,27.5764258950888,32.6249626947228,0.106623937256206,0.107086286744841,63,64,1,2,60,59,61,60,0,0,0.983606557377049,0.983333333333333,63,64,1,2,61,58,61,60,0,0,1,0.966666666666667,60,59,50.5946330263511,0.154825053527928,fr,sensational,spectacular,sensationnel,spectaculaire,sensationnelspectaculaire
sport,526.920926467917,561.02821310044,-0.685406589312927,-0.446267888422114,16.2722668995235,23.0151514593208,0.0587310979608303,0.108984245951837,73,63,5,3,68,62,69,63,1,0,0.985507246376812,0.984126984126984,73,63,5,3,65,59,69,63,1,0,0.942028985507246,0.936507936507937,68,61,34.1072866325228,0.239138700890813,fr,hobby,sport,loisir,sport,loisirsport
spécialiste,618.550376185043,622.843894745652,-0.319770149632607,-0.231468983714005,22.3496260181207,30.7331256260105,0.0871176278474986,0.098718890859211,65,62,2,1,63,58,63,61,0,0,1,0.950819672131147,65,62,2,1,60,59,63,61,0,0,0.952380952380952,0.967213114754098,63,57,4.29351856060975,0.0883011659186028,fr,expert,specialist,expert,spécialiste,expertspécialiste
star,550.97338594086,531.682459313172,-0.428684291751644,-0.64878289652767,19.1373925983844,17.957281260167,0.0904118710290956,0.0741414828344937,71,63,1,2,71,59,71,61,0,0,1,0.967213114754098,71,63,1,2,70,58,71,61,0,0,0.985915492957746,0.950819672131147,71,59,-19.290926627688,-0.220098604776026,fr,celebrity,star,célébrité,star,célébritéstar
station,592.455672730253,619.928018519966,-0.316800009685649,-0.232555702124067,22.3723993267681,28.565679478896,0.0949971046004004,0.106197909021947,60,57,1,0,55,54,55,54,1,0,1,1,60,57,1,0,50,53,55,54,1,0,0.909090909090909,0.981481481481482,55,54,27.472345789713,0.0842443075615823,fr,platform,station,plate-forme,station,plate-formestation
statue,555.298132126625,593.070948275278,-0.523473419558632,-0.327077073815644,21.6879359217505,34.1958388276183,0.0812850769584918,0.122522739034267,56,62,3,5,53,58,53,60,0,0,1,0.966666666666667,56,62,3,5,52,60,53,60,0,0,0.981132075471698,1,53,58,37.7728161486525,0.196396345742988,fr,monument,statue,monument,statue,monumentstatue
stratégie,566.218224144513,590.078065593859,-0.467760290100957,-0.302211521550245,16.1459830082562,25.4669631892374,0.0576900038812326,0.109611359624862,58,63,3,1,58,62,58,62,0,0,1,1,58,63,3,1,55,62,58,62,0,0,0.948275862068966,1,58,61,23.8598414493464,0.165548768550712,fr,plan,strategy,planifier,stratégie,planifierstratégie
structure,549.249969703845,592.199436373945,-0.49365370042735,-0.403247961650155,19.7288092169077,30.2851813060553,0.0645749831406603,0.113648086652811,68,57,0,0,66,55,67,56,0,0,0.985074626865672,0.982142857142857,68,57,0,0,64,56,67,56,0,0,0.955223880597015,1,66,55,42.9494666700997,0.0904057387771959,fr,pyramid,structure,pyramide,structure,pyramidestructure
stupide,557.251094921459,571.19571185721,-0.608448380853599,-0.472079047136879,35.0334241814599,19.6292419629904,0.0864921069834181,0.0629238718535118,63,62,0,2,59,59,59,59,0,0,1,1,63,62,0,2,55,57,59,59,0,0,0.932203389830508,0.966101694915254,59,59,13.9446169357511,0.13636933371672,fr,naive,stupid,naïve,stupide,naïvestupide
stupidité,588.917166660718,651.079969701642,-0.332609908476665,-0.273576542968794,31.6416429628807,32.9621835578247,0.0824206902822396,0.0888427172557344,65,70,2,3,60,66,60,67,1,1,1,0.985074626865672,66,70,1,3,56,65,61,67,0,1,0.918032786885246,0.970149253731343,60,66,62.1628030409237,0.0590333655078714,fr,madness,stupidity,démence,stupidité,démencestupidité
style,590.629233336723,565.686725801148,-0.473475657159892,-0.470087741104199,36.5620095059933,23.4769826976004,0.116316192080302,0.0997376055173693,59,66,1,2,57,62,57,63,0,0,1,0.984126984126984,59,66,1,2,55,56,57,63,0,0,0.964912280701754,0.888888888888889,57,62,-24.9425075355741,0.00338791605569361,fr,rhythm,style,rythme,style,rythmestyle
stylo,571.371610164862,566.708950005399,-0.39235955876803,-0.543286979905713,41.8028401725606,32.0740694774756,0.271959568161215,0.12259354918392,63,65,2,1,59,62,59,62,0,0,1,1,63,65,2,1,58,62,59,62,0,0,0.983050847457627,1,59,62,-4.66266015946223,-0.150927421137682,fr,paper,pen,papier,stylo,papierstylo
substituer,793.083954378554,736.75797142768,0.179963747789127,0.230149740468425,42.6759316721431,24.7192657163994,0.126742947744924,0.0968433494008196,60,60,0,2,57,56,59,59,0,1,0.966101694915254,0.949152542372881,60,60,0,2,56,59,59,59,0,1,0.949152542372881,1,57,56,-56.3259829508734,0.0501859926792981,fr,replace,substitute,remplacer,substituer,remplacersubstituer
suffisant,529.269603445765,646.365842096938,-0.606456370460913,-0.204518476493343,18.6278189010346,31.8612334555112,0.0611139061329172,0.101779269226649,60,63,1,2,58,57,58,57,0,0,1,1,60,63,1,2,57,56,58,57,0,0,0.982758620689655,0.982456140350877,58,57,117.096238651173,0.40193789396757,fr,enough,sufficient,assez,suffisant,assezsuffisant
suggérer,612.977455003158,581.286662434773,-0.33125496659775,-0.403872858682131,28.3415989126015,16.7571674695069,0.102128214566909,0.0585723670552448,63,67,2,2,60,64,60,64,0,0,1,1,63,67,2,2,59,59,60,64,0,0,0.983333333333333,0.921875,60,64,-31.690792568385,-0.0726178920843804,fr,propose,suggest,proposer,suggérer,proposersuggérer
sujet,518.277745762286,559.911178573581,-0.664667861899897,-0.570645427814104,22.3214147183467,33.1431074433671,0.0900419612828529,0.098742304601594,59,60,2,3,59,56,59,56,0,1,1,1,59,60,2,3,59,54,59,56,0,1,1,0.964285714285714,59,56,41.633432811295,0.0940224340857927,fr,object,subject,objet,sujet,objetsujet
supérieur,534.696322576398,551.190406785248,-0.556570245752953,-0.463558662580863,26.7241043180107,18.2480356408625,0.111607917814665,0.0711491540322954,62,60,0,1,62,59,62,59,0,0,1,1,62,60,0,1,61,51,62,59,0,0,0.983870967741935,0.864406779661017,62,59,16.4940842088505,0.0930115831720902,fr,lower,upper,inférieur,supérieur,inférieursupérieur
sureté,629.279380773395,641.064357149246,-0.224520850812509,-0.285752512415713,30.4156995484054,25.1235691192903,0.100497605610342,0.0980500391240845,59,60,4,2,52,56,57,57,0,0,0.912280701754386,0.982456140350877,59,60,4,2,54,57,57,57,0,0,0.947368421052632,1,52,56,11.7849763758508,-0.0612316616032035,fr,security,safety,sécurité,sureté,sécuritésureté
surface,558.268175434272,597.481733334408,-0.451910971003976,-0.307084581828888,17.1650573839298,35.7162613192258,0.081015424786865,0.191655508416497,58,73,1,3,57,72,58,72,0,0,0.982758620689655,1,58,73,1,3,55,72,58,72,0,0,0.948275862068966,1,57,72,39.2135579001359,0.144826389175089,fr,layer,surface,couche,surface,couchesurface
survivre,593.895777741958,616.901168339535,-0.407448577457767,-0.228580942270433,28.2441413652238,22.2133441773409,0.101334791203257,0.105645879585123,63,60,2,2,63,60,63,60,1,0,1,1,63,60,2,2,63,60,63,60,1,0,1,1,63,60,23.0053905975778,0.178867635187334,fr,live,survive,vivre,survivre,vivresurvivre
suspecter,666.564605640282,631.658316710322,-0.16066858415222,-0.145169483479245,32.4767535070111,27.1491355349908,0.108906835091834,0.115916765133955,73,66,2,1,71,60,71,62,0,0,1,0.967741935483871,73,66,2,1,66,61,71,62,0,0,0.929577464788732,0.983870967741935,71,60,-34.9062889299599,0.0154991006729752,fr,doubt,suspect,douter,suspecter,doutersuspecter
symbole,552.529245614164,574.845592596295,-0.56189725778138,-0.43080492905016,21.9643743671899,29.9594619757691,0.0709545232805327,0.0979544500692288,60,56,1,0,57,54,57,55,0,0,1,0.981818181818182,60,56,1,0,57,53,57,55,0,0,1,0.963636363636364,57,54,22.3163469821311,0.131092328731221,fr,flag,symbol,drapeau,symbole,drapeausymbole
syndrome,563.771900027526,646.238269836358,-0.465381057337643,-0.00790114668059816,22.6226352612268,29.9023064704449,0.0887807747208799,0.136653409131577,61,64,2,0,60,63,60,63,1,0,1,1,61,64,2,0,60,63,60,63,1,0,1,1,60,63,82.4663698088314,0.457479910657044,fr,symptom,syndrome,symptôme,syndrome,symptômesyndrome
système,573.119496371817,535.368129033215,-0.473279029182238,-0.59097958241527,35.1476876712876,14.4247812476555,0.129433406490905,0.0583240046351935,57,63,0,0,55,62,56,63,0,0,0.982142857142857,0.984126984126984,57,63,0,0,54,62,56,63,0,0,0.964285714285714,0.984126984126984,55,62,-37.7513673386015,-0.117700553233032,fr,network,system,réseau,système,réseausystème
sécurisé,569.696578972616,537.23521819154,-0.376790878172947,-0.580039824301553,25.0437306565311,22.637684223929,0.10748305732163,0.0722515974114493,57,56,3,5,57,55,57,55,0,0,1,1,57,56,3,5,55,54,57,55,0,0,0.964912280701754,0.981818181818182,57,55,-32.4613607810752,-0.203248946128605,fr,safe,secure,sûr,sécurisé,sûrsécurisé
sélectionner,569.103210534474,543.425375053384,-0.308359516382899,-0.481637199657382,19.3839999408777,15.4284944783765,0.0706880044062631,0.0783803403110555,59,59,5,0,57,56,58,56,0,0,0.982758620689655,1,59,58,5,1,56,54,58,56,0,0,0.96551724137931,0.964285714285714,57,56,-25.6778354810892,-0.173277683274483,fr,choose,select,choisir,sélectionner,choisirsélectionner
sénat,628.155593947367,683.727254561966,-0.281333619305075,0.134564262166838,22.4406484572202,31.092378484084,0.0926855950923271,0.135734051367457,70,60,2,6,66,55,68,59,0,1,0.970588235294118,0.932203389830508,70,58,2,8,68,57,68,57,0,3,1,1,66,55,55.5716606145988,0.415897881471913,fr,parliament,senate,parlement,sénat,parlementsénat
sénateur,663.175037931159,618.253224182037,-0.187414005776179,-0.192746549007945,44.871222953931,23.8522068910413,0.168238929029612,0.082439175695684,63,66,2,3,58,62,61,66,1,1,0.950819672131147,0.93939393939394,64,66,1,3,61,64,62,66,0,1,0.983870967741935,0.96969696969697,58,62,-44.9218137491216,-0.00533254323176602,fr,governor,senator,gouverneur,sénateur,gouverneursénateur
taille,500.366352316306,533.942240735911,-0.745390389626649,-0.653013982011836,16.8899858710701,16.0208357690233,0.068500266489674,0.0526471271344556,69,60,2,1,65,54,65,56,0,0,1,0.964285714285714,69,60,2,1,65,51,65,56,0,0,1,0.910714285714286,65,54,33.5758884196052,0.0923764076148126,fr,weight,height,poids,taille,poidstaille
talent,535.959303579395,558.637677418508,-0.588075645966396,-0.481136515677023,23.1355097346553,14.583117378046,0.078857584032678,0.0691842752035886,57,66,3,3,56,62,56,64,0,0,1,0.96875,58,66,2,3,53,63,56,64,0,0,0.946428571428571,0.984375,56,62,22.6783738391135,0.106939130289373,fr,potential,talent,potentiel,talent,potentieltalent
tapis,570.392703329563,603.901625008644,-0.557069190946558,-0.219215794937224,26.813912387704,24.0431012907664,0.0912090768552193,0.131543885049082,64,68,1,2,60,64,60,64,0,0,1,1,64,68,1,2,57,62,60,64,0,0,0.95,0.96875,60,64,33.5089216790811,0.337853396009334,fr,floor,carpet,sol,tapis,soltapis
technique,507.978392865671,568.859343308872,-0.59485013617426,-0.514596211278649,16.065612432505,18.876358290908,0.0592980281103818,0.062411856467646,57,68,4,3,56,67,56,67,0,0,1,1,57,68,4,3,55,65,56,67,0,0,0.982142857142857,0.970149253731343,56,67,60.8809504432014,0.0802539248956108,fr,method,technique,méthode,technique,méthodetechnique
température,604.164894737696,584.590685724117,-0.38227884856167,-0.380044045241894,47.0394354896473,20.8379017140523,0.139911461550802,0.0652636183890456,61,73,1,3,57,70,57,70,0,1,1,1,61,73,1,3,56,65,57,70,0,1,0.982456140350877,0.928571428571429,57,70,-19.574209013579,0.00223480331977582,fr,heat,temperature,chauffer,température,chauffertempérature
tempête,535.719558773886,531.490178533148,-0.564915649029643,-0.576209620203834,23.4780456947885,20.6248562887398,0.060819001573122,0.0638461666162841,65,56,0,1,63,56,64,56,0,1,0.984375,1,65,57,0,0,60,56,64,57,0,0,0.9375,0.982456140350877,63,56,-4.22938024073767,-0.0112939711741916,fr,wind,storm,vent,tempête,venttempête
tennis,590.86646429371,592.876642634953,-0.458312392522728,-0.304783243736022,38.236879259703,19.5466305925241,0.124837835137968,0.0900367651646536,56,63,4,1,56,61,56,62,0,0,1,0.983870967741935,56,63,4,1,52,39,56,62,0,0,0.928571428571429,0.629032258064516,56,61,2.01017834124218,0.153529148786706,fr,golf,tennis,golf,tennis,golftennis
tentative,583.482237292252,590.600709672285,-0.331833793572353,-0.287242339326425,23.0421783357079,20.0212414854574,0.0751399914265951,0.0878913074144559,61,63,3,2,59,62,60,62,1,0,0.983333333333333,1,61,62,3,3,58,61,60,61,1,1,0.966666666666667,1,59,62,7.11847238003236,0.0445914542459288,fr,try,attempt,essayer,tentative,essayertentative
terminer,490.007383334512,556.548747649838,-0.728566998740649,-0.529221943381795,11.8120581621608,19.6814426358143,0.0494082719830574,0.0919589307058266,60,64,1,2,60,63,60,63,0,0,1,1,60,64,1,2,60,60,60,63,0,0,1,0.952380952380952,60,63,66.5413643153256,0.199345055358853,fr,end,finish,finir,terminer,finirterminer
test,566.236691201549,611.552046151281,-0.509496857895406,-0.335047598335525,19.7234643245312,28.9197490833783,0.0804083921461631,0.0989377468044554,73,68,3,3,69,65,70,65,1,0,0.985714285714286,1,73,67,3,4,68,63,70,64,1,1,0.971428571428571,0.984375,68,65,45.3153549497321,0.174449259559881,fr,experiment,test,expérience,test,expériencetest
