target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,pt_cue,pt_target,pt_word_combo
tenente,619.384250002288,725.958620693069,-0.382781834408061,0.139244913294205,31.3187777111818,28.6449081297251,0.0940277703287182,0.119990432102417,81,68,0,0,72,58,74,63,0,0,0.972972972972973,0.920634920634921,80,68,1,0,69,63,74,63,0,0,0.932432432432432,1,72,58,106.574370690782,0.522026747702266,pt,sergeant,lieutenant,sargento,tenente,sargentotenente
tentar,597.631118421108,520.27019607359,-0.416430375880282,-0.608512978324758,24.898736430537,20.2634570311873,0.0759229146993531,0.0667660301919692,83,55,1,0,76,51,77,51,0,0,0.987012987012987,1,82,55,2,0,75,47,76,51,1,0,0.986842105263158,0.92156862745098,76,51,-77.3609223475183,-0.192082602444477,pt,try,attempt,experimentar,tentar,experimentartentar
teoria,578.40077775636,566.525783325325,-0.472498095181229,-0.470653952847122,16.8377682252568,32.1083358869695,0.0636039530065792,0.0920170327677275,87,65,2,0,81,60,82,61,1,0,0.98780487804878,0.983606557377049,87,65,2,0,81,56,82,61,1,0,0.98780487804878,0.918032786885246,81,60,-11.8749944310345,0.00184414233410651,pt,idea,theory,ideia,teoria,ideiateoria
terça-feira,483.112315783465,589.249354170429,-0.830200553287191,-0.416807516735885,16.0120546940111,23.213820685232,0.0668823937419428,0.0625725291312535,64,52,2,2,57,48,57,48,0,1,1,1,65,52,1,2,57,45,57,48,0,1,1,0.9375,57,48,106.137038386964,0.413393036551306,pt,monday,tuesday,segunda-feira,terça-feira,segunda-feiraterça-feira
teste,545.165500013654,535.143486114151,-0.562998218414498,-0.632942236094172,26.8305083809478,19.4367967393823,0.113899121263392,0.0547134909327152,59,77,1,1,54,72,54,72,1,1,1,1,59,77,1,1,54,68,54,72,1,1,1,0.944444444444444,54,72,-10.022013899503,-0.0699440176796731,pt,experiment,test,experiência,teste,experiênciateste
testemunho,639.872805979797,606.936044769426,-0.339738693165918,-0.384518240167912,21.2735897183627,17.3960663493915,0.0588662802023612,0.0577265658980776,72,73,0,1,67,67,68,68,0,0,0.985294117647059,0.985294117647059,72,73,0,1,67,67,68,68,0,0,0.985294117647059,0.985294117647059,67,67,-32.9367612103707,-0.0447795470019939,pt,witness,testimony,testemunha,testemunho,testemunhatestemunho
toalha,576.490076925087,588.61226528699,-0.439077405699369,-0.41115702028307,23.2073330407724,40.074499466071,0.099172227310096,0.133509247235834,83,52,1,0,80,49,81,51,0,0,0.987654320987654,0.96078431372549,82,52,2,0,77,50,80,51,1,0,0.9625,0.980392156862745,78,49,12.1221883619033,0.0279203854162987,pt,blanket,towel,cobertor,toalha,cobertortoalha
tomate,540.906333327064,554.52877612449,-0.6726019167937,-0.498478599843058,21.574182459563,20.7482570085325,0.0640023620538618,0.0644541154512427,61,69,2,0,57,67,57,67,1,0,1,1,61,68,2,1,55,66,57,67,1,0,0.964912280701754,0.985074626865672,57,67,13.6224427974255,0.174123316950642,pt,potato,tomato,batata,tomate,batatatomate
tornado,646.054507048302,644.766513153503,-0.306815924141372,-0.251907898881675,28.7415422373835,26.7506518873231,0.0746377115458377,0.0829163007338771,79,85,2,0,71,76,73,77,0,0,0.972602739726027,0.987012987012987,79,85,2,0,70,75,73,77,0,0,0.958904109589041,0.974025974025974,71,76,-1.28799389479866,0.0549080252596968,pt,hurricane,tornado,furacão,tornado,furacãotornado
tortura,598.715613643752,603.048999997627,-0.485904881016589,-0.388173514769831,26.591023247622,27.694160306091,0.0675089927853507,0.116468065963207,97,86,0,1,88,79,90,80,0,0,0.977777777777778,0.9875,96,86,1,1,79,77,89,80,1,0,0.887640449438202,0.9625,88,79,4.3333863538744,0.097731366246758,pt,torment,torture,tormento,tortura,tormentotortura
trabalhador,565.476235285575,575.08817742457,-0.555270408560843,-0.57523550082386,20.3498441279655,18.9632324461796,0.0561905138555981,0.0431727501957121,70,67,1,1,68,62,68,63,0,0,1,0.984126984126984,70,67,1,1,63,61,68,63,0,0,0.926470588235294,0.968253968253968,68,62,9.61194213899546,-0.0199650922630171,pt,farmer,worker,agricultor,trabalhador,agricultortrabalhador
trabalhar,524.830357144191,594.047412701766,-0.711766625130495,-0.566618706629786,17.2369453504118,22.4985381591881,0.0570131391127507,0.0578881418234928,59,70,0,0,56,63,56,64,0,0,1,0.984375,59,69,0,1,56,63,56,63,0,1,1,1,56,63,69.2170555575749,0.145147918500709,pt,job,work,emprego,trabalhar,empregotrabalhar
tradicional,575.047589290064,586.216592587306,-0.543807318113856,-0.355813956817181,23.4862792078592,38.4976353829746,0.0700862516552671,0.120643068363481,63,56,0,1,56,54,56,55,0,0,1,0.981818181818182,63,56,0,1,54,54,56,55,0,0,0.964285714285714,0.981818181818182,56,54,11.169003297241,0.187993361296675,pt,modern,traditional,moderno,tradicional,modernotradicional
traidor,622.367096760953,562.027970136155,-0.435566468205833,-0.511550196359534,26.932030303218,17.0668197627944,0.068363729663413,0.0538835283346587,67,74,1,2,62,67,62,70,0,1,1,0.957142857142857,67,74,1,2,59,68,62,70,0,1,0.951612903225806,0.971428571428571,62,67,-60.339126624798,-0.0759837281537013,pt,spy,traitor,espião,traidor,espiãotraidor
trancar,677.221256748549,638.094448278956,-0.196112246264802,-0.282043391478415,33.4008656937099,25.5085687766625,0.0981021295632341,0.0915737844381396,80,97,3,1,74,87,75,87,1,0,0.986666666666667,1,79,97,4,1,71,85,74,87,2,0,0.959459459459459,0.977011494252874,74,87,-39.126808469593,-0.0859311452136129,pt,key,lock,chave,trancar,chavetrancar
transferir,612.178913564845,601.951000001471,-0.402652581347998,-0.42133879218061,20.2869565413411,19.7549895487428,0.0566782154940438,0.0533733780727939,88,99,1,0,81,93,82,95,0,0,0.98780487804878,0.978947368421053,88,99,1,0,79,89,82,95,0,0,0.963414634146341,0.936842105263158,81,93,-10.2279135633738,-0.0186862108326124,pt,move,transfer,mover,transferir,movertransferir
transmissor,647.851793111345,777.723203403739,-0.290337551822969,0.190179285460534,25.2481509241202,44.0378950948528,0.0659868049385103,0.119904717746526,92,64,3,1,87,59,88,60,2,1,0.988636363636364,0.983333333333333,93,65,2,0,79,58,89,61,1,0,0.887640449438202,0.950819672131147,87,59,129.871410292394,0.480516837283503,pt,sensor,transmitter,sensor,transmissor,sensortransmissor
traseira,610.218118651023,641.418399996645,-0.386940818391018,-0.190111484521265,23.2552527954513,26.2913795862173,0.0766669860683546,0.0766389817273533,67,71,1,3,59,65,60,66,0,0,0.983333333333333,0.984848484848485,66,71,2,3,58,65,59,66,1,0,0.983050847457627,0.984848484848485,59,65,31.2002813456223,0.196829333869753,pt,front,rear,frente,traseira,frentetraseira
traseiro,605.861199999861,700.619074626394,-0.405524112086413,-0.117397805212868,33.9390855441498,39.5832319700042,0.0932402933774645,0.124736814406952,64,73,0,2,60,67,60,69,0,2,1,0.971014492753623,64,74,0,1,59,51,60,70,0,1,0.983333333333333,0.728571428571429,60,67,94.7578746265322,0.288126306873545,pt,ass,butt,rabo,traseiro,rabotraseiro
tratamento,598.406200005927,602.184659091156,-0.409062208000313,-0.377445703872573,15.7324614153222,34.1550004965891,0.058840259544839,0.0947851008285633,95,50,0,2,85,44,85,44,0,0,1,1,94,50,1,2,82,43,84,44,1,0,0.976190476190476,0.977272727272727,85,44,3.77845908522931,0.0316165041277403,pt,therapy,treatment,terapia,tratamento,terapiatratamento
triplo,508.502364866019,627.985461522534,-0.754065743357723,-0.288021325378396,14.324092837879,34.1125937152002,0.0483337101337617,0.0970612688080214,81,74,1,1,74,66,74,68,0,0,1,0.970588235294118,81,74,1,1,73,67,74,68,0,0,0.986486486486487,0.985294117647059,74,65,119.483096656515,0.466044417979327,pt,double,triple,duplo,triplo,duplotriplo
triângulo,584.68929212394,562.130259993835,-0.554245511874342,-0.4414645412235,21.8499490224713,16.0498340291824,0.0563739403748821,0.0547948188921855,101,53,1,1,89,50,90,50,0,0,0.988888888888889,1,101,53,1,1,87,40,90,50,0,0,0.966666666666667,0.8,89,50,-22.5590321301056,0.112780970650842,pt,circle,triangle,círculo,triângulo,círculotriângulo
trono,591.678426982088,689.111173340991,-0.534008946779708,-0.217768128126105,19.7967773135334,27.3679241790033,0.0599405785760339,0.0781749103836584,93,85,3,0,89,75,89,80,0,0,1,0.9375,93,85,3,0,84,80,89,80,0,0,0.943820224719101,1,89,75,97.4327463589028,0.316240818653603,pt,crown,throne,coroa,trono,coroatrono
trovão,533.878626362556,582.48873769862,-0.68153641240339,-0.498358348639061,13.4964429304923,24.1953757813011,0.0383453341818616,0.0695732045797352,99,65,1,0,91,61,91,61,0,0,1,1,99,65,1,0,91,59,91,61,0,0,1,0.967213114754098,91,61,48.6101113360639,0.183178063764329,pt,lightning,thunder,relâmpago,trovão,relâmpagotrovão
trágico,596.135511630142,611.063928568689,-0.480184668508106,-0.393620709783636,17.1105948117509,28.8480110779091,0.0532024097964778,0.125602605542124,92,76,0,2,86,70,87,70,0,0,0.988505747126437,1,92,76,0,2,85,70,87,70,0,0,0.977011494252874,1,86,70,14.9284169385465,0.0865639587244701,pt,sad,tragic,triste,trágico,tristetrágico
três,495.415199990587,496.370156879907,-0.716539721833186,-0.722244376977431,14.5424958012653,17.3411331284499,0.0648884309312927,0.0688123129671863,92,57,1,0,85,52,87,52,0,0,0.977011494252874,1,92,57,1,0,72,48,87,52,0,0,0.827586206896552,0.923076923076923,85,51,0.954956889319931,-0.00570465514424512,pt,one,three,um,três,umtrês
técnica,549.034794117515,661.347840579923,-0.569474131815516,-0.290367416692672,18.4372478614657,38.7323535017125,0.0778556195870653,0.107373748883094,79,72,1,0,68,69,69,69,0,0,0.985507246376812,1,79,72,1,0,67,28,69,69,0,0,0.971014492753623,0.405797101449275,68,69,112.313046462407,0.279106715122845,pt,method,technique,método,técnica,métodotécnica
ténis,528.693634617301,500.883196074376,-0.585531960873015,-0.630798989107911,26.5809395165855,17.2520971530254,0.0978672994938099,0.0675120105510573,56,52,1,1,52,51,53,51,0,0,0.981132075471698,1,56,52,1,1,53,47,53,51,0,0,1,0.92156862745098,52,51,-27.8104385429248,-0.0452670282348961,pt,golf,tennis,golfe,ténis,golfeténis
título,553.847021743379,520.738999984288,-0.619859219764204,-0.634582700072824,19.531669238889,21.8338503236734,0.0507950978739932,0.0748556760701806,97,54,3,0,92,50,92,50,1,0,1,1,97,54,3,0,91,50,92,50,1,0,0.989130434782609,1,92,50,-33.1080217590908,-0.0147234803086197,pt,name,title,nome,título,nometítulo
túnel,529.890481483052,596.409333335989,-0.612287938142015,-0.382262030118305,13.9922964891802,26.9185042366541,0.0528950378094877,0.0974994471765985,88,92,0,1,81,90,83,90,0,0,0.975903614457831,1,88,92,0,1,79,88,83,90,0,0,0.951807228915663,0.977777777777778,81,90,66.5188518529374,0.23002590802371,pt,bridge,tunnel,ponte,túnel,pontetúnel
uniforme,570.629960528349,581.530345231455,-0.471442108420566,-0.389598681136555,17.6063198413317,16.6377439042578,0.059434317206624,0.0678574361462721,82,91,1,2,76,84,77,86,0,1,0.987012987012987,0.976744186046512,81,91,2,2,75,86,76,86,1,1,0.986842105263158,1,76,84,10.9003847031066,0.0818434272840111,pt,badge,uniform,distintivo,uniforme,distintivouniforme
universidade,571.436217814938,665.395340663891,-0.588359485009754,-0.227732764124075,18.868007689114,29.2918001663114,0.0512317301181257,0.103207271494083,103,101,0,2,101,91,101,91,0,1,1,1,103,100,0,3,101,89,101,90,0,2,1,0.988888888888889,101,91,93.9591228489528,0.360626720885678,pt,college,university,faculdade,universidade,faculdadeuniversidade
urina,634.463768115945,587.334564110072,-0.346697655209377,-0.474292480726729,22.8538561869538,15.0640101261088,0.0729861161641319,0.0406965450623966,74,81,1,0,69,78,71,78,0,0,0.971830985915493,1,74,81,1,0,68,78,71,78,0,0,0.957746478873239,1,69,78,-47.1292040058729,-0.127594825517352,pt,blood,urine,sangue,urina,sangueurina
usar,534.090064543844,645.840716971137,-0.559708177543967,-0.408392417832013,19.4562085323994,46.4718824052505,0.065717640267142,0.126937731054811,67,62,0,1,62,53,63,54,0,0,0.984126984126984,0.981481481481482,67,62,0,1,63,52,63,54,0,0,1,0.962962962962963,62,53,111.750652427293,0.151315759711954,pt,apply,use,aplicar,usar,aplicarusar
usual,631.897535197517,636.732434767744,-0.393151828260175,-0.23810708996212,22.6050814465011,27.8135101875284,0.0676599943226205,0.108047380136317,78,53,1,0,71,46,74,48,0,0,0.959459459459459,0.958333333333333,78,53,1,0,72,47,74,48,0,0,0.972972972972973,0.979166666666667,71,46,4.83489957022789,0.155044738298055,pt,ordinary,usual,comum,usual,comumusual
usualmente,677.162115386323,788.096628567358,-0.270918770886746,0.07580741679196,29.8537680376988,40.400290320495,0.0814809812224653,0.110590535548199,90,81,0,4,78,70,81,75,0,1,0.962962962962963,0.933333333333333,90,82,0,3,80,74,81,75,0,1,0.987654320987654,0.986666666666667,78,70,110.934513181035,0.346726187678706,pt,normally,usually,normalmente,usualmente,normalmenteusualmente
vacina,610.258397055071,562.365233769314,-0.43878857512509,-0.494249369265906,42.2487460782355,25.2875634790828,0.149605950974791,0.0935771176040025,75,87,0,0,68,77,68,78,0,0,1,0.987179487179487,75,87,0,0,60,75,68,78,0,0,0.88235294117647,0.961538461538462,68,77,-47.8931632857567,-0.055460794140816,pt,antidote,vaccine,antídoto,vacina,antídotovacina
vale,573.583766679536,626.784540016491,-0.476824459538659,-0.175890921063284,27.9422522408341,34.9808644149466,0.0872371943904352,0.0961900355812294,67,56,0,0,60,50,62,52,0,0,0.967741935483871,0.961538461538462,67,56,0,0,61,48,62,52,0,0,0.983870967741935,0.923076923076923,60,50,53.2007733369553,0.300933538475375,pt,desert,valley,deserto,vale,desertovale
vampiro,546.078066677787,639.212796874991,-0.570424555768188,-0.320945437163985,18.6197213585472,36.8332069823898,0.0540750377736207,0.107743816740937,65,70,0,0,60,64,60,68,0,0,1,0.941176470588235,65,70,0,0,50,61,60,68,0,0,0.833333333333333,0.897058823529412,60,64,93.1347301972045,0.249479118604203,pt,zombie,vampire,zombie,vampiro,zombievampiro
vaqueiro,677.37441237968,693.126590907056,-0.0899708713339563,-0.0976161102689117,20.5388749904453,36.7721397930854,0.0731801315412564,0.127548876723215,107,52,1,1,97,44,102,45,0,0,0.950980392156863,0.977777777777778,107,52,1,1,97,42,102,45,0,0,0.950980392156863,0.933333333333333,97,44,15.7521785273752,-0.00764523893495538,pt,rodeo,cowboy,rodeio,vaqueiro,rodeiovaqueiro
vela,556.293722891111,612.224109384566,-0.505705313132229,-0.421007975035427,14.9236557338221,36.3924699046447,0.0524414839732338,0.111146891845186,84,66,0,1,83,64,83,64,0,0,1,1,84,66,0,1,81,63,83,64,0,0,0.975903614457831,0.984375,83,64,55.9303864934558,0.0846973380968026,pt,lamp,candle,lâmpada,vela,lâmpadavela
velejar,804.421686265462,775.785710523171,0.430270063523172,0.19964591652116,48.999346252411,58.1782242216663,0.142885573871004,0.158090256456823,72,54,1,1,51,38,66,49,0,0,0.772727272727273,0.775510204081633,72,54,1,1,60,47,66,49,0,0,0.909090909090909,0.959183673469388,51,38,-28.63597574229,-0.230624147002011,pt,anchor,sail,âncora,velejar,âncoravelejar
velório,641.539837507493,603.433871795256,-0.292817911518068,-0.414618322197815,34.6375081625288,22.9520645409835,0.0858919474661548,0.0741885348690079,82,83,3,4,80,78,80,78,0,3,1,1,82,84,3,3,78,78,80,79,0,2,0.975,0.987341772151899,80,78,-38.1059657122365,-0.121800410679747,pt,coffin,funeral,caixão,velório,caixãovelório
vencedor,532.769196722125,579.731530616376,-0.492011460863323,-0.390503021554729,28.1601122955991,26.5939829051322,0.116820626680592,0.14287448649886,64,55,2,0,61,49,61,49,1,0,1,1,65,55,1,0,58,49,62,49,0,0,0.935483870967742,1,61,49,46.9623338942513,0.101508439308594,pt,loser,winner,perdedor,vencedor,perdedorvencedor
vencer,490.953013155656,495.320808504182,-0.749148341461473,-0.709143475425914,16.1120239974734,15.6891150621758,0.0517727597652462,0.061523152957635,79,52,0,1,76,47,77,48,0,0,0.987012987012987,0.979166666666667,79,52,0,1,75,48,77,48,0,0,0.974025974025974,1,76,47,4.36779534852627,0.0400048660355592,pt,gain,win,ganhar,vencer,ganharvencer
venda,516.692227283992,559.231445943539,-0.57553921624691,-0.482353669754247,26.4625418669779,22.7530194970555,0.0938579371676811,0.0767287210114627,53,76,1,1,45,74,46,74,1,0,0.978260869565217,1,53,76,1,1,42,73,46,74,1,0,0.91304347826087,0.986486486486487,44,74,42.5392186595467,0.0931855464926636,pt,auction,sale,leilão,venda,leilãovenda
vender,553.427571425103,576.926264148892,-0.556531731484523,-0.555870370025742,20.2165937299797,43.4018051318784,0.0706988185996134,0.133294061814179,76,60,2,0,71,53,72,56,0,0,0.986111111111111,0.946428571428571,76,60,2,0,71,54,72,56,0,0,0.986111111111111,0.964285714285714,70,53,23.4986927237894,0.000661361458780707,pt,buy,sell,comprar,vender,comprarvender
ventilação,629.170030314372,683.367282622799,-0.299309396631237,-0.1670826273217,23.4118091693808,42.702305295134,0.0568266834190152,0.112703420296359,72,52,0,1,66,46,66,47,0,0,1,0.978723404255319,72,52,0,1,63,45,66,47,0,0,0.954545454545455,0.957446808510638,66,46,54.197252308427,0.132226769309536,pt,valve,ventilation,válvula,ventilação,válvulaventilação
verbas,620.664263125767,707.236499994439,-0.113112029806396,0.0303305144163748,32.0732991675052,56.0136180243525,0.153356303342207,0.187710542147817,56,52,1,1,38,32,50,48,1,0,0.76,0.666666666666667,56,52,1,1,49,47,50,48,1,0,0.98,0.979166666666667,38,32,86.5722368686716,0.143442544222771,pt,budget,funding,orçamento,verbas,orçamentoverbas
verificar,547.081352960718,587.081765961742,-0.571608507483477,-0.298477454629972,23.184026992523,20.0665179889158,0.0764902409191429,0.0983882649440134,54,51,0,0,51,47,51,47,0,0,1,1,54,51,0,0,49,44,51,47,0,0,0.96078431372549,0.936170212765957,51,47,40.0004130010244,0.273131052853505,pt,check,verify,conferir,verificar,conferirverificar
vestido,562.470444440506,517.416604186725,-0.555440528028779,-0.64141520479869,35.6465568341021,15.6149922897636,0.106642784916315,0.0508065751196734,59,52,0,2,54,48,56,48,0,1,0.964285714285714,1,58,52,1,2,54,46,56,48,0,1,0.964285714285714,0.958333333333333,54,48,-45.0538402537817,-0.085974676769911,pt,skirt,dress,saia,vestido,saiavestido
vigor,630.439707853208,550.575042262495,-0.378232107818815,-0.487766535094384,23.2922605881178,16.7493899068607,0.0766958143444648,0.0594708587882994,100,73,3,0,90,71,92,72,1,0,0.978260869565217,0.986111111111111,101,72,2,1,93,71,93,71,0,1,1,1,89,71,-79.8646655907128,-0.109534427275569,pt,strength,force,força,vigor,forçavigor
vila,645.690372894094,599.311358488241,-0.101064864298266,-0.39013016859716,24.4820103178226,19.5705119452511,0.104367380680467,0.083467078501809,63,60,0,2,59,53,60,58,0,0,0.983333333333333,0.913793103448276,63,60,0,2,59,55,60,58,0,0,0.983333333333333,0.948275862068966,59,53,-46.3790144058537,-0.289065304298894,pt,camp,village,acampamento,vila,acampamentovila
vir,544.319060008502,591.458566028463,-0.446525607494512,-0.384041227642762,17.5659546583962,25.702670787686,0.0791231811343103,0.074663645494468,56,57,0,1,50,53,50,54,0,1,1,0.981481481481482,56,57,0,1,50,50,50,54,0,1,1,0.925925925925926,50,53,47.139506019961,0.0624843798517501,pt,arrive,come,chegar,vir,chegarvir
visão,563.177342113027,539.525607837152,-0.630270079861263,-0.577659625382362,15.3244567587789,20.2367464639502,0.0449609744710505,0.0871587417704284,86,55,0,1,76,51,76,51,0,0,1,1,86,55,0,1,76,51,76,51,0,0,1,1,76,51,-23.6517342758749,0.052610454478901,pt,revelation,vision,revelação,visão,revelaçãovisão
vitamina,626.303902448057,545.593622646091,-0.435483151906229,-0.507574091553353,35.9675075638059,21.6572995053105,0.0858585277348432,0.0838459701012875,88,58,0,0,82,53,82,53,0,0,1,1,88,58,0,0,81,51,82,53,0,0,0.98780487804878,0.962264150943396,82,53,-80.710279801966,-0.072090939647124,pt,protein,vitamin,proteína,vitamina,proteínavitamina
