target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,ro_cue,ro_target,ro_word_combo,unrelated_ro_cue
sport,544.086196063109,549.695679971452,-0.745427280315957,-0.67794576278417,20.6867761095753,22.7517389205435,0.0694122102944404,0.101481639378398,52,50,0,1,51,50,51,50,0,0,1,1,52,50,0,1,45,48,51,50,0,0,0.88235294117647,0.96,51,50,5.60948390834369,0.0674815175317874,ro,hobby,sport,hobby,sport,hobbysport,voluntar
spălare,635.1073090977,693.187543869034,-0.35193107559196,-0.36042031383277,28.1279783954415,32.1491224657523,0.111769580324707,0.0650510653374272,57,59,0,0,55,57,55,58,0,0,1,0.982758620689655,57,59,0,0,54,56,55,58,0,0,0.981818181818182,0.96551724137931,55,57,58.0802347713341,-0.0084892382408101,ro,clean,wash,curat,spălare,curatspălare,alerta
sta jos,647.780882342543,843.459095262508,-0.358512358431107,0.426946728099877,30.4543596745902,46.2711078628427,0.0864725878474882,0.211450758495105,55,51,3,4,51,42,51,44,0,1,1,0.954545454545455,56,51,2,4,51,40,51,44,0,1,1,0.909090909090909,51,42,195.678212919965,0.785459086530985,ro,stand,sit,sta în picioare,sta jos,sta în picioaresta jos,regiment
stare de rău,797.454129618312,724.407285741427,0.093248265778209,-0.103711767287898,44.7804304718116,28.0785555130111,0.131565180911227,0.0783455812185015,60,50,6,0,54,49,54,49,2,0,1,1,60,50,6,0,53,48,54,49,2,0,0.981481481481482,0.979591836734694,54,49,-73.0468438768846,-0.196960033066107,ro,ill,sick,bolnav,stare de rău,bolnavstare de rău,dicţionar
stat,557.130942280072,602.600053599412,-0.682456180399789,-0.599648935261276,19.4964874784177,27.298464804426,0.0744521656984853,0.0711758005815749,55,60,3,0,52,56,52,56,1,0,1,1,56,60,2,0,49,55,52,56,1,0,0.942307692307692,0.982142857142857,52,56,45.469111319341,0.0828072451385128,ro,federal,state,federal,stat,federalstat,încet
statie,711.417562520013,811.27876744212,-0.179038701527538,-0.0931991745072235,39.6413931282585,57.0929300838537,0.137225950712471,0.134369445365745,56,50,3,4,48,43,53,47,2,1,0.905660377358491,0.914893617021277,56,51,3,3,53,47,53,48,2,0,1,0.979166666666667,48,43,99.861204922107,0.0858395270203144,ro,platform,station,platformă,statie,platformăstatie,succes
statuie,668.774829780331,612.144734682783,-0.315943387049784,-0.450581994767481,40.7119203364634,23.5022478020469,0.154745413975091,0.0809392854195374,53,52,1,2,48,49,49,50,0,0,0.979591836734694,0.98,53,52,1,2,47,49,49,50,0,0,0.959183673469388,0.98,47,49,-56.6300950975482,-0.134638607717697,ro,monument,statue,monument,statuie,monumentstatuie,experienţă
stea,620.284918936431,534.812288452466,-0.531024946626171,-0.687005099341761,23.0533886181533,17.7003317401693,0.0851197166476405,0.0576161612590252,81,55,6,3,74,52,76,52,2,0,0.973684210526316,1,82,56,5,2,74,52,76,52,2,0,0.973684210526316,1,74,52,-85.4726304839653,-0.15598015271559,ro,celebrity,star,celebritate,stea,celebritatestea,templu
sticla,692.589333371414,663.69676924318,-0.278882828061007,-0.229491199134083,50.9308823616113,30.196263987894,0.15210884493043,0.0790016132453189,58,56,1,0,48,52,51,52,0,0,0.941176470588235,1,58,56,1,0,50,21,51,52,0,0,0.980392156862745,0.403846153846154,48,52,-28.8925641282339,0.0493916289269241,ro,glass,bottle,sticlă,sticla,sticlăsticla,ping
stil,563.704708343424,639.35454349318,-0.717737137403017,-0.529609085446918,26.9370502637214,27.2530386412279,0.0808409295695159,0.0729707868775374,54,52,2,4,48,46,48,47,1,1,1,0.978723404255319,55,53,1,3,46,45,49,48,0,0,0.938775510204082,0.9375,48,46,75.6498351497554,0.188128051956099,ro,rhythm,style,ritm,stil,ritmstil,ateriza
stop,539.179816333361,556.70316663152,-0.752642771964085,-0.659628959602481,20.5373925896563,16.9614926518951,0.0706087237023571,0.0582746222421103,52,64,2,0,49,60,50,60,1,0,0.98,1,52,64,2,0,45,60,50,60,1,0,0.9,1,49,60,17.5233502981594,0.0930138123616041,ro,prevent,stop,preveni,stop,prevenistop,celulă
stradă,561.440188670187,626.187309090768,-0.652002126847447,-0.503168464895154,21.5463349373967,37.3242206828025,0.0717743009381886,0.0849069882511992,56,58,5,1,53,55,53,55,1,0,1,1,57,58,4,1,52,55,53,55,1,0,0.981132075471698,1,53,55,64.7471204205812,0.148833661952293,ro,avenue,street,bulevard,stradă,bulevardstradă,a opera
strategie,637.965553181518,729.763392160792,-0.287832723272068,-0.161837730569158,30.5052937255925,40.9065721705784,0.114404954411147,0.106609720467287,50,55,0,0,47,51,48,51,0,0,0.979166666666667,1,50,55,0,0,47,46,48,51,0,0,0.979166666666667,0.901960784313726,47,51,91.797838979274,0.12599499270291,ro,plan,strategy,plan,strategie,planstrategie,plic
structură,639.934333404666,618.534624960913,-0.447781743984097,-0.45764549935605,33.4748547528174,28.7025196312663,0.10167331819048,0.0650217589592336,52,50,5,0,48,48,48,49,0,0,1,0.979591836734694,52,50,5,0,48,45,48,49,0,0,1,0.918367346938776,48,48,-21.3997084437536,-0.00986375537195322,ro,pyramid,structure,piramidă,structură,piramidăstructură,proteja
străin,736.12194443222,590.818642850291,-0.112381427714063,-0.616300632441104,45.2443582792467,31.6259408647583,0.142161196626996,0.092927838958462,60,53,3,4,54,42,57,42,1,2,0.947368421052632,1,61,55,2,2,24,44,57,44,1,0,0.421052631578947,1,54,42,-145.303301581928,-0.503919204727041,ro,ufo,alien,ozn,străin,oznstrăin,buzunar
studiu,520.806244872931,586.260446769831,-0.691002671590874,-0.612208451647815,14.1911182078235,27.3443749952366,0.0541548423250347,0.066808468246289,52,50,1,0,49,47,49,47,0,0,1,1,52,50,1,0,47,45,49,47,0,0,0.959183673469388,0.957446808510638,49,47,65.4542018968997,0.0787942199430594,ro,research,study,cercetare,studiu,cercetarestudiu,tuse
stânga,584.274640026602,577.763339641233,-0.627230665574237,-0.737321705482522,29.4134113257991,21.154967287235,0.0988831959058143,0.0652202133462192,52,59,0,2,50,53,51,53,0,0,0.980392156862745,1,52,59,0,2,50,52,51,53,0,0,0.980392156862745,0.981132075471698,50,53,-6.51130038536849,-0.110091039908285,ro,right,left,dreapta,stânga,dreaptastânga,puțin
subiect,582.713090900501,672.72905172499,-0.557379194274844,-0.396259762460815,22.7539620835737,42.2853740598342,0.0763786214836311,0.106333496610501,55,61,0,1,55,58,55,58,0,1,1,1,55,62,0,0,55,59,55,59,0,0,1,1,55,58,90.0159608244892,0.161119431814029,ro,object,subject,obiect,subiect,obiectsubiect,minciună
substitut,919.874413034245,899.035949984206,0.639814650393725,0.489733242726856,64.0374248431797,68.9810292549237,0.183838733089973,0.201820915245754,55,51,3,1,46,40,52,46,3,1,0.884615384615385,0.869565217391304,57,51,1,1,53,45,54,46,1,1,0.981481481481482,0.978260869565217,46,40,-20.8384630500389,-0.150081407666869,ro,replace,substitute,înlocui,substitut,înlocuisubstitut,instanță
suc,564.244361709204,548.1147735543,-0.684267982511696,-0.653397859820705,30.3985238880394,19.7945025549339,0.0818698545978215,0.0639077014866578,52,54,5,0,47,53,47,53,1,0,1,1,52,54,5,0,44,51,47,53,1,0,0.936170212765957,0.962264150943396,47,53,-16.1295881549044,0.0308701226909911,ro,milk,juice,lapte,suc,laptesuc,intern
suc acidulat,1204.78520511812,1214.55695238597,1.30645995673498,1.3489117255741,66.3099426267972,78.1376781978058,0.155593416063222,0.185423601554532,50,55,1,2,39,42,47,50,1,1,0.829787234042553,0.84,51,53,0,4,48,48,48,48,0,3,1,1,39,42,9.77174726785233,0.0424517688391217,ro,lemonade,soda,limonadă,suc acidulat,limonadăsuc acidulat,regină
suferință,608.918079998993,664.87355320696,-0.561710669809606,-0.385091387695859,22.3710860473834,43.4240125673546,0.0667149053101728,0.122978909464413,60,50,2,1,50,47,51,47,1,0,0.980392156862745,1,60,50,2,1,50,44,51,47,1,0,0.980392156862745,0.936170212765957,50,47,55.9554732079669,0.176619282113747,ro,poverty,misery,sărăcie,suferință,sărăciesuferință,cină
suficient,549.040803916145,616.034180042504,-0.667484998394873,-0.540768114350991,17.3520613935402,32.6554844522621,0.0593344244311536,0.0926442498036616,52,50,0,3,51,50,52,50,0,1,0.980769230769231,1,52,50,0,3,52,50,52,50,0,1,1,1,51,50,66.9933761263593,0.126716884043883,ro,enough,sufficient,de ajuns,suficient,de ajunssuficient,antrenor
sugera,689.962690890397,674.033708333517,-0.0263577352400768,-0.279323265650713,40.7396887551025,27.5338323851727,0.23907556051538,0.0802306492089204,55,53,1,0,55,48,55,50,1,0,1,0.96,55,53,1,0,54,49,55,50,1,0,0.981818181818182,0.98,55,48,-15.9289825568802,-0.252965530410636,ro,propose,suggest,propune,sugera,propunesugera,catolic
sunet,579.82923529071,601.471081950553,-0.702304505946087,-0.524228013458525,20.0856637018315,37.1931801853058,0.0643636864710963,0.112528379891649,75,65,3,1,68,61,70,61,3,0,0.971428571428571,1,75,64,3,2,68,59,70,60,3,1,0.971428571428571,0.983333333333333,68,61,21.6418466598425,0.178076492487562,ro,noise,sound,zgomot,sunet,zgomotsunet,tabără
suprafaţă,619.443777750229,657.184833350731,-0.433468768239062,-0.306343075017301,19.8401625367102,26.4155113094063,0.0558335548764114,0.133390091286867,67,63,1,1,63,60,64,60,1,0,0.984375,1,67,64,1,0,58,60,64,60,1,0,0.90625,1,63,60,37.7410556005018,0.127125693221761,ro,layer,surface,strat,suprafaţă,stratsuprafaţă,puternic
supravieţui,687.256679980641,714.619999998892,-0.289696407440928,-0.0603606560046634,25.5760348226112,29.1363154095961,0.0723442443593295,0.0954786988156446,54,54,3,1,50,48,50,49,1,0,1,0.979591836734694,54,54,3,1,48,49,50,49,1,0,0.96,1,50,48,27.3633200182511,0.229335751436265,ro,live,survive,trăi,supravieţui,trăisupravieţui,protest
surd,559.277557673451,650.902339638265,-0.700817937781749,-0.237167975790993,15.8989305161562,26.823049342385,0.0435896706690183,0.0895720234484207,58,60,2,1,52,53,52,54,1,0,1,0.981481481481482,58,60,2,1,50,54,52,54,1,0,0.961538461538462,1,52,53,91.6247819648137,0.463649961990756,ro,blind,deaf,orb,surd,orbsurd,băutură
sursă de venit,768.436362091064,831.964705887519,0.177811223367505,0.279761097202505,22.1782502680966,40.0957304024482,0.0901932798608056,0.134314530257139,66,51,1,0,58,51,60,51,1,0,0.966666666666667,1,66,51,1,0,60,51,60,51,1,0,1,1,58,51,63.5283437964544,0.101949873835,ro,profit,income,profit,sursă de venit,profitsursă de venit,dulce
sus,517.865083351383,588.038977778117,-0.864759344990757,-0.64041066253773,41.2308562021139,29.0835815993724,0.0869024433852603,0.0746497877198192,50,52,0,5,48,45,48,46,0,0,1,0.978260869565217,50,52,0,5,46,45,48,46,0,0,0.958333333333333,0.978260869565217,48,45,70.1738944267341,0.224348682453028,ro,down,up,jos,sus,jossus,refugiat
suspect,573.704535689914,649.601234016094,-0.58207226818606,-0.374082817470537,18.9896242398187,36.3201438442417,0.0586033788047993,0.0963202943068737,56,51,1,1,56,47,56,48,1,0,1,0.979166666666667,55,51,2,1,54,45,55,48,2,0,0.981818181818182,0.9375,56,47,75.8966983261797,0.207989450715523,ro,doubt,suspect,îndoială,suspect,îndoialăsuspect,finanța
sută,591.09580846898,612.233520841546,-0.556939402133816,-0.441476421043978,26.1560522576121,26.1732397863702,0.079500201287935,0.0789190332972994,56,51,0,0,47,48,47,48,0,0,1,1,56,51,0,0,44,48,47,48,0,0,0.936170212765957,1,47,48,21.1377123725658,0.115462981089838,ro,thousand,hundred,mie,sută,miesută,fura
sârmă,620.690999988469,639.178372548098,-0.547395734658008,-0.362596572967764,28.4461598287937,27.4740669985843,0.0701284693636394,0.102784786796702,58,55,0,1,52,51,53,51,0,0,0.981132075471698,1,58,56,0,0,52,50,53,51,0,0,0.981132075471698,0.980392156862745,52,51,18.4873725596289,0.184799161690244,ro,cable,wire,cablu,sârmă,cablusârmă,mare
săptămânal,641.780442293379,750.590470587375,-0.516452317638493,-0.0537741992007081,28.5173614734092,56.0498940715063,0.0762309130245554,0.140713489231092,59,55,1,0,52,51,53,52,0,0,0.981132075471698,0.980769230769231,59,55,1,0,52,51,53,52,0,0,0.981132075471698,0.980769230769231,52,51,108.810028293995,0.462678118437785,ro,daily,weekly,zilnic,săptămânal,zilnicsăptămânal,dreapta
săptămână,655.695312503284,724.211385982646,-0.476241609229736,-0.353441088805064,40.2730627554089,43.9962820772625,0.0727733747797942,0.109035755068482,58,60,1,2,48,57,48,57,1,0,1,1,58,60,1,2,47,55,48,57,1,0,0.979166666666667,0.964912280701754,48,57,68.5160734793619,0.122800520424672,ro,month,week,lună,săptămână,lunăsăptămână,naiv
sări,617.204859976632,696.623019200125,-0.630865166044342,-0.248106715920686,34.4787797506638,35.0953211333148,0.102265714186562,0.101396576136264,57,55,1,2,50,52,52,53,0,1,0.961538461538462,0.981132075471698,56,55,2,2,50,45,52,53,0,1,0.961538461538462,0.849056603773585,50,52,79.4181592234927,0.382758450123656,ro,climb,jump,urca,sări,urcasări,whisky
talent,581.691765960877,606.696677437632,-0.577109114074264,-0.490194590322917,19.7347225518278,29.4673019456049,0.06551352074402,0.103811253003838,53,67,0,2,47,62,49,63,0,0,0.959183673469388,0.984126984126984,53,67,0,2,49,62,49,63,0,0,1,0.984126984126984,47,62,25.0049114767547,0.086914523751347,ro,potential,talent,potenţial,talent,potenţialtalent,definitiv
tata,461.856600017401,620.604919996375,-0.986692820639866,-0.284106583368997,20.9276114863326,36.4074062732749,0.0616034121625188,0.236270376824351,52,54,1,0,50,50,50,51,1,0,1,0.980392156862745,52,53,1,1,50,48,50,50,1,1,1,0.96,50,50,158.748319978974,0.702586237270868,ro,mother,father,mama,tata,mamatata,paradis
tată,590.217200002282,570.412740011824,-0.457704370615775,-0.543951395373425,31.1109652318721,19.9270073747104,0.107853744245922,0.0725910109722897,50,52,0,0,50,50,50,50,0,0,1,1,50,50,0,2,44,46,50,48,0,2,0.88,0.958333333333333,50,50,-19.8044599904586,-0.0862470247576503,ro,uncle,dad,unchi,tată,unchitată,avea loc
teatru,570.728530588251,620.616672727104,-0.773874078553874,-0.541757371934556,20.9414865433381,28.3485849547457,0.0410229924817915,0.0967302066195436,56,60,3,0,49,55,49,55,0,0,1,1,56,60,3,0,49,47,49,55,0,0,1,0.854545454545454,49,55,49.8881421388527,0.232116706619318,ro,cinema,theater,cinema,teatru,cinemateatru,melc
tehnică,593.900349208209,607.338615381823,-0.54080714295188,-0.560771687939961,19.2103888100333,30.0904010922183,0.0622249026274359,0.0602844221540963,67,57,3,2,63,52,65,52,0,1,0.969230769230769,1,68,57,2,2,63,51,65,52,0,1,0.969230769230769,0.980769230769231,63,52,13.4382661736142,-0.0199645449880818,ro,method,technique,metodă,tehnică,metodătehnică,cancelar
telefon,526.865999955168,543.037170269785,-0.718373944233604,-0.760941410404092,20.9033343548949,21.5317793928276,0.0722575742732349,0.0551191831116528,56,53,2,1,52,47,53,48,0,0,0.981132075471698,0.979166666666667,56,53,2,1,53,45,53,48,0,0,1,0.9375,52,47,16.1711703146176,-0.0425674661704882,ro,call,telephone,apel,telefon,apeltelefon,admira
televiziune,648.918616978531,648.908759982928,-0.3690463429405,-0.512690409301244,40.0472827239594,18.015572171876,0.134333623187006,0.0583509868404664,50,54,1,4,47,50,47,50,1,1,1,1,50,55,1,3,46,50,47,51,1,0,0.978723404255319,0.980392156862745,47,50,-0.00985699560374087,-0.143644066360744,ro,radio,television,radio,televiziune,radioteleviziune,refugiu
temperatură,657.00861223914,615.278745084773,-0.30195833112299,-0.433125296347801,38.5827924978177,21.9639676723583,0.133976399912553,0.0695665423608604,52,51,0,0,49,51,50,51,0,0,0.98,1,52,51,0,0,48,50,50,51,0,0,0.96,0.980392156862745,49,51,-41.7298671543673,-0.131166965224811,ro,heat,temperature,căldură,temperatură,căldurătemperatură,călugăr
temporizator,836.420381774182,856.764463420603,0.267795630522008,0.293945607490944,42.4427457145106,50.8749788153976,0.150552793894999,0.160031835431294,60,50,2,2,55,41,57,46,0,0,0.964912280701754,0.891304347826087,60,50,2,2,48,46,57,46,0,0,0.842105263157895,1,55,41,20.3440816464202,0.0261499769689355,ro,detonator,timer,detonator,temporizator,detonatortemporizator,satisfăcut
tenis,585.868519244232,565.097019245838,-0.596588189573934,-0.703716995629459,26.9019141283655,16.7101154662846,0.0791342303570867,0.0513229600796878,55,55,0,3,52,52,54,53,0,1,0.962962962962963,0.981132075471698,54,55,1,3,52,52,53,53,1,1,0.981132075471698,0.981132075471698,52,52,-20.7714999983937,-0.107128806055525,ro,golf,tennis,golf,tenis,golftenis,umbră
teorie,600.792770952865,604.314615392607,-0.53406194348533,-0.630541914875925,29.8686789549293,24.4200581401093,0.0769028022931035,0.0713631990886221,52,55,0,2,48,52,49,52,0,0,0.979591836734694,1,51,55,1,2,45,51,48,52,1,0,0.9375,0.980769230769231,48,52,3.52184443974261,-0.0964799713905957,ro,idea,theory,idee,teorie,ideeteorie,licitaţie
test,580.12642859429,549.078307679169,-0.572260156475437,-0.665595735656102,45.7199023087975,25.7146817095814,0.132706879076638,0.0924106585197098,50,54,1,0,49,52,49,52,1,0,1,1,51,54,0,0,49,46,50,52,0,0,0.98,0.884615384615385,49,52,-31.0481209151214,-0.0933355791806653,ro,experiment,test,experiment,test,experimenttest,tufiș
titlu,528.623844505437,677.649373082704,-0.774731672736998,-0.318985741202466,16.9907043239207,26.9043579542219,0.0357606013222908,0.097197139901744,50,72,0,3,45,67,45,67,0,1,1,1,50,72,0,3,45,63,45,67,0,1,1,0.940298507462687,45,67,149.025528577266,0.455745931534532,ro,name,title,nume,titlu,numetitlu,ajutare
toamnă,532.176207516991,575.653240741209,-0.706784553405804,-0.6924431346963,20.3269721937202,22.1067570576893,0.0632658686723644,0.0570944703486092,53,61,0,1,53,54,53,54,0,1,1,1,53,61,0,1,50,54,53,54,0,1,0.943396226415094,1,53,54,43.4770332242176,0.0143414187095041,ro,spring,autumn,primăvară,toamnă,primăvarătoamnă,atenţie
tornadă,700.137619104047,737.199214282428,-0.176656898543365,-0.0642528443719393,43.5600820524867,31.4083093892535,0.121548770212378,0.0872717143183918,52,61,1,2,42,56,48,57,1,0,0.875,0.982456140350877,52,61,1,2,35,56,48,57,1,0,0.729166666666667,0.982456140350877,42,56,37.0615951783815,0.112404054171425,ro,hurricane,tornado,uragan,tornadă,uragantornadă,sclav
tort,596.340804351057,654.441804345036,-0.639444973100106,-0.412171288645476,24.7209689373204,34.4451112384604,0.0723643546779237,0.0972393163217437,51,58,2,3,46,47,46,49,1,0,1,0.959183673469388,51,58,2,3,45,48,46,49,1,0,0.978260869565217,0.979591836734694,46,46,58.1009999939788,0.227273684454631,ro,dessert,cake,desert,tort,deserttort,regional
tortură,678.131773579203,771.314983347394,-0.384773127607577,-0.0233737109703537,23.1741420985302,52.3655972138621,0.0579088567720388,0.142290100917363,62,65,2,1,53,60,53,60,0,0,1,1,61,65,3,1,48,60,53,60,0,0,0.905660377358491,1,53,60,93.1832097681904,0.361399416637223,ro,torment,torture,chin,tortură,chintortură,unu
trabuc,716.996192244727,738.690124993693,-0.100350491196824,-0.145376885361808,41.7138307478498,47.7444397895345,0.118595135081557,0.127014496735412,58,51,0,0,52,40,53,42,0,0,0.981132075471698,0.952380952380952,58,51,0,0,50,42,53,42,0,0,0.943396226415094,1,52,40,21.6939327489655,-0.0450263941649842,ro,smoke,cigar,fum,trabuc,fumtrabuc,mutare
tradiţional,612.953892848857,653.528580027313,-0.493920763632781,-0.352751740626585,22.6773096927845,29.4088344247745,0.0614568036103754,0.103294426224536,60,55,1,2,56,50,56,50,1,0,1,1,60,55,1,2,56,49,56,50,1,0,1,0.98,56,50,40.5746871784562,0.141169023006195,ro,modern,traditional,modern,tradiţional,moderntradiţional,secundă
trage,635.174980064999,536.924241373008,-0.472177127788078,-0.673781867949201,25.7958208332403,26.5782042438086,0.0641261659756709,0.0960177308200539,56,62,2,1,50,58,50,58,0,0,1,1,56,62,2,1,48,56,50,58,0,0,0.96,0.96551724137931,50,58,-98.2507386919909,-0.201604740161123,ro,push,pull,apăsa,trage,apăsatrage,cod
trage,635.174980064999,536.924241373008,-0.472177127788078,-0.673781867949201,25.7958208332403,26.5782042438086,0.0641261659756709,0.0960177308200539,56,62,2,1,50,58,50,58,0,0,1,1,56,62,2,1,48,56,50,58,0,0,0.96,0.96551724137931,50,58,-98.2507386919909,-0.201604740161123,ro,push,pull,apăsa,trage,apăsatrage,turneu
trage.1,564.029687441393,581.189961501788,-0.578369909228591,-0.567604996568504,20.1062274427993,24.5066061158573,0.0726198939385027,0.0782037433792923,50,53,0,1,48,52,48,52,0,1,1,1,50,53,0,1,48,49,48,52,0,1,1,0.942307692307692,48,52,17.1602740603957,0.0107649126600869,ro,shot,shoot,împușcătură,trage,împușcăturătrage,cod
