target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,sr_cue,sr_target,sr_word_combo,unrelated_sr_cue
цигара,655.018977779715,667.868652170713,-0.703300000046906,-0.614761103800853,44.0509364223251,43.3221216046009,0.0939375180905198,0.0946540431799347,50,50,2,1,45,46,46,46,2,0,0.978260869565217,1,51,50,1,1,46,45,47,46,1,0,0.978723404255319,0.978260869565217,45,46,12.8496743909982,0.0885388962460536,sr,smoke,cigar,дим,цигара,димцигара,чланак
цигарета,686.579920001486,759.643899985584,-0.579762919261363,-0.384147834305237,32.8492622717874,62.6661807225859,0.0606024700402715,0.156169232822462,54,52,1,1,50,50,50,50,0,1,1,1,54,52,1,1,50,50,50,50,0,1,1,1,50,50,73.0639799840973,0.195615084956126,sr,tobacco,cigarette,дуван,цигарета,дуванцигарета,таблета
циничан,988.276400042727,1060.8590526252,0.117038553455048,0.362137759890115,67.6454700456798,75.5560432651987,0.126001935779821,0.129373205244189,54,52,1,2,45,38,52,49,0,1,0.865384615384615,0.775510204081633,54,54,1,0,49,48,52,50,0,0,0.942307692307692,0.96,45,38,72.582652582468,0.245099206435067,sr,naive,cynical,наиван,циничан,наиванциничан,кокаин
ципела,674.712063838055,656.078500004959,-0.550339645425463,-0.663394915517346,37.2463175278547,24.059888040768,0.0919539272796391,0.0551382747212722,52,50,1,1,47,44,48,45,0,0,0.979166666666667,0.977777777777778,52,50,1,1,44,43,48,45,0,0,0.916666666666667,0.955555555555556,47,44,-18.6335638330955,-0.113055270091883,sr,boot,shoe,чизма,ципела,чизмаципела,будућност
циркус,816.545925936067,727.069739134538,-0.0341151206059513,-0.45038103896062,53.6256646557915,37.2941394693248,0.16701940975264,0.0809263890035574,59,51,3,1,54,46,55,46,0,0,0.981818181818182,1,59,50,3,2,46,44,55,45,0,1,0.836363636363636,0.977777777777778,54,46,-89.476186801529,-0.416265918354669,sr,zoo,circus,золошки врт,циркус,золошки вртциркус,препрека
црево,680.185217370761,703.25960417131,-0.594433902486526,-0.461913748731221,29.2491401984005,37.5259904776679,0.0698158861238267,0.102857535672022,50,54,0,2,46,48,48,49,0,0,0.958333333333333,0.979591836734694,49,54,1,2,47,48,47,49,1,0,1,0.979591836734694,46,48,23.0743868005491,0.132520153755305,sr,pump,hose,пумпа,црево,пумпацрево,фабрика
црн,601.052000011626,730.323217376502,-0.717315050323498,-0.511142293502183,43.6926620084552,46.3902564059196,0.135028264840654,0.109944739552634,50,51,1,1,50,46,50,48,0,1,1,0.958333333333333,50,51,1,1,48,47,50,48,0,1,0.96,0.979166666666667,50,46,129.271217364876,0.206172756821315,sr,white,black,бео,црн,беоцрн,здравље
цртати,724.714313719523,717.505659558174,-0.400507728104402,-0.450365785147279,41.1201429623873,32.8680789594633,0.131478908968142,0.0724072367864879,51,52,4,1,51,47,51,48,1,0,1,0.979166666666667,51,52,4,1,48,46,51,48,1,0,0.941176470588235,0.958333333333333,51,47,-7.2086541613487,-0.0498580570428768,sr,paint,draw,сликати,цртати,сликатицртати,врх
чамац,665.435458330778,621.183708329228,-0.59021352409054,-0.745481071130117,34.3197063319184,29.5553138400395,0.100228595574901,0.0848974131578861,51,51,0,2,48,48,49,48,0,1,0.979591836734694,1,51,52,0,1,47,49,49,49,0,0,0.959183673469388,1,48,48,-44.2517500015498,-0.155267547039576,sr,submarine,boat,подморница,чамац,подморницачамац,млеко
чаробњак,652.935068181258,833.669040830603,-0.539704044565608,-0.31885030634231,28.1137971471593,52.8121118592927,0.0819084925344923,0.106143789888621,50,53,2,0,44,49,45,49,0,0,0.977777777777778,1,50,52,2,1,45,48,45,49,0,0,1,0.979591836734694,44,49,180.733972649345,0.220853738223298,sr,magic,wizard,магија,чаробњак,магијачаробњак,утопити се
част,596.639723386248,616.358079979364,-0.853311576258092,-0.806421455019453,28.1167245801057,26.9097517855252,0.0679277734118963,0.067494816486209,51,53,2,1,47,50,47,50,0,0,1,1,51,53,2,1,46,50,47,50,0,0,0.978723404255319,1,47,50,19.7183565931161,0.0468901212386393,sr,privilege,honor,привилегија,част,привилегијачаст,разред
чврст,604.210833342446,631.615021292978,-0.783176990307928,-0.723087175822211,17.9852318052011,20.6271814486634,0.0465414074901533,0.0596025877366115,50,52,1,2,48,48,48,48,0,0,1,1,50,52,1,2,46,48,48,48,0,0,0.958333333333333,1,48,47,27.4041879505321,0.0600898144857162,sr,tough,hard,тежак,чврст,тежакчврст,снага
чежња,751.054976188431,810.32117774973,-0.415827549850329,-0.113406860260867,43.549435308866,42.4278844906751,0.0984335335619229,0.123221596313304,51,53,0,2,42,45,44,50,0,0,0.954545454545455,0.9,51,53,0,2,42,49,44,50,0,0,0.954545454545455,0.98,42,45,59.266201561299,0.302420689589462,sr,desire,wish,жеља,чежња,жељачежња,слика
чекић,659.793630442659,644.953673923572,-0.664811180075398,-0.662838087537448,39.532994749302,27.1076247855241,0.0829196735401554,0.0590090336993726,50,50,1,0,46,46,46,46,1,0,1,1,50,50,1,0,44,45,46,46,1,0,0.956521739130435,0.978260869565217,46,46,-14.8399565190871,0.00197309253794964,sr,stick,hammer,штап,чекић,штапчекић,реч
челик,628.859559986512,656.956652179707,-0.636705936388461,-0.508536777692926,43.8295191603857,30.4382160480035,0.121428230571896,0.0817390767444898,54,50,4,3,50,46,51,46,1,1,0.980392156862745,1,53,51,5,2,49,46,50,47,2,0,0.98,0.978723404255319,50,46,28.0970921931947,0.128169158695536,sr,concrete,steel,бетон,челик,бетончелик,радни сто
честица,741.006085098916,729.237551044285,-0.53730994901918,-0.459920312887818,40.0697921862088,44.34394023542,0.0745359240834136,0.0923130789063522,53,54,1,0,47,49,48,49,0,0,0.979166666666667,1,53,54,1,0,47,49,48,49,0,0,0.979166666666667,1,47,49,-11.7685340546307,0.0773896361313621,sr,matter,particle,материја,честица,материјачестица,хранити
често,662.857499983288,656.327489377415,-0.528639290389127,-0.694561520120727,40.6780173414813,38.5338697575481,0.147877369652216,0.0949304035819457,51,50,2,1,50,47,50,47,0,0,1,1,51,50,2,1,48,43,50,47,0,0,0.96,0.914893617021277,50,47,-6.53001060587258,-0.1659222297316,sr,sometimes,often,понекад,често,понекадчесто,аспирин
четврти,665.647387748927,739.82160376535,-0.62466489295469,-0.3853682293322,36.3556392858238,36.7786107569597,0.0847212180865081,0.0859923006456176,51,55,1,0,49,53,49,53,0,0,1,1,51,54,1,1,47,52,49,52,0,1,0.959183673469388,1,49,53,74.174216016423,0.23929666362249,sr,third,fourth,трећи,четврти,трећичетврти,хемија
четвртина,759.624450993773,842.800250008505,-0.455742498199792,-0.0599152571390565,33.2224078568556,36.1792848629195,0.0595093201909608,0.0974954544363367,52,53,1,0,51,48,51,49,0,0,1,0.979591836734694,52,53,1,0,51,46,51,49,0,0,1,0.938775510204082,51,48,83.1757990147318,0.395827241060736,sr,half,quarter,половина,четвртина,половиначетвртина,лојалност
четири,536.658139998615,647.762408161905,-0.98847067699674,-0.58392258851955,19.3437948524088,23.0416543407685,0.0431843425460169,0.0619033934352879,50,53,0,0,50,49,50,50,0,0,1,0.98,50,53,0,0,50,50,50,50,0,0,1,1,50,49,111.10426816329,0.40454808847719,sr,two,four,два,четири,двачетири,дуван
чин,570.290772731484,786.660448989109,-0.837859042785276,-0.30149897503353,19.6089215896221,71.3616840198018,0.0536480720155957,0.174687113407102,51,52,0,1,44,49,46,50,0,0,0.956521739130435,0.98,51,51,0,2,40,47,46,49,0,1,0.869565217391304,0.959183673469388,44,49,216.369676257625,0.536360067751746,sr,gesture,act,гест,чин,гестчин,заштитити
чоколада,626.50470212539,628.383749981419,-0.789315491118124,-0.711618922182569,29.0203319842065,24.7607962817189,0.0583390095809273,0.0585504138161953,52,50,2,2,47,48,50,48,0,0,0.94,1,52,50,2,2,48,44,50,48,0,0,0.96,0.916666666666667,47,48,1.87904785602939,0.0776965689355551,sr,sugar,chocolate,шећер,чоколада,шећерчоколада,један
чудан,612.036562500128,689.413312501842,-0.78743702842604,-0.514369121473612,34.8270005088011,37.8641092863765,0.0911467626169087,0.109925842969081,51,50,0,0,48,48,48,48,0,0,1,1,51,49,0,1,47,41,48,47,0,1,0.979166666666667,0.872340425531915,48,48,77.3767500017136,0.273067906952428,sr,unusual,strange,необичан,чудан,необичанчудан,гест
чути,665.395904723272,806.044311110027,-0.601735445990026,-0.285163008823445,48.4371745591612,56.257994850466,0.11912735330419,0.122891380576746,50,50,2,1,42,45,43,47,0,0,0.976744186046512,0.957446808510638,50,50,2,1,43,45,43,47,0,0,1,0.957446808510638,42,45,140.648406386754,0.316572437166582,sr,listen,hear,слушати,чути,слушатичути,резултат
шала,590.711226434331,649.199279987764,-0.841266702363419,-0.657116895707066,28.501335859989,32.4436078923739,0.0642266586905835,0.100268190400924,55,55,2,1,53,50,53,51,0,0,1,0.980392156862745,55,55,2,1,47,51,53,51,0,0,0.886792452830189,1,53,50,58.4880535534332,0.184149806656353,sr,trick,joke,трик,шала,трикшала,дијамант
шампањац,861.673804340374,869.697999980234,-0.20055212989369,-0.127579010218764,60.5710946938421,50.9269889869743,0.111901495799476,0.121270825665204,53,51,0,0,46,49,47,49,0,0,0.978723404255319,1,53,51,0,0,47,49,47,49,0,0,1,1,46,49,8.02419563985995,0.0729731196749258,sr,wine,champagne,вино,шампањац,виношампањац,својина
шармантан,756.51760865192,939.629549024286,-0.259720327609575,0.137384585074061,28.7717727009548,58.6815118390199,0.0728612257397823,0.118696672682846,52,55,1,2,46,51,46,52,0,1,1,0.980769230769231,52,56,1,1,44,52,46,53,0,0,0.956521739130435,0.981132075471698,46,51,183.111940372367,0.397104912683636,sr,attractive,charming,атрактиван,шармантан,атрактиваншармантан,царски
шетња,626.313291658813,705.829673907676,-0.731187481219968,-0.537651211257771,24.4018660095609,57.0123270943291,0.0640566261000964,0.134158868755296,53,51,1,0,48,46,49,47,0,0,0.979591836734694,0.978723404255319,53,50,1,1,46,44,49,47,0,0,0.938775510204082,0.936170212765957,48,46,79.5163822488637,0.193536269962197,sr,nap,stroll,дремка,шетња,дремкашетња,патити
шеф,572.042153836428,560.888039216018,-0.880569690006798,-0.838447718914198,19.2163258663662,17.2132770745851,0.0652504023195361,0.050910658088049,55,54,1,0,52,51,53,51,0,0,0.981132075471698,1,55,54,1,0,53,50,53,51,0,0,1,0.980392156862745,52,51,-11.1541146204105,0.0421219710926006,sr,manager,boss,менаџер,шеф,менаџершеф,душа
шеф кухиње,829.646897934815,941.706680836981,-0.0452915744392788,0.210373783438347,35.5604666635713,40.6004089241097,0.0873354861157576,0.114359162654232,55,51,0,0,49,47,51,47,0,0,0.96078431372549,1,54,51,1,0,49,47,50,47,1,0,0.98,1,49,47,112.059782902166,0.255665357877626,sr,cook,chef,кувар,шеф кухиње,куваршеф кухиње,бука
шешир,624.815361685577,638.514041671838,-0.802045741387073,-0.724335567057001,28.1259960686721,27.7391603583189,0.0698539805652674,0.0572453010214794,52,51,1,0,47,48,47,48,0,0,1,1,52,51,1,0,41,45,47,48,0,0,0.872340425531915,0.9375,47,48,13.6986799862608,0.0777101743300717,sr,helmet,hat,кацига,шешир,кацигашешир,радар
широк,619.801354147183,645.403580007244,-0.754350318247153,-0.702591030266137,30.3418277929987,23.4966467615836,0.0747032507014089,0.0551705843342429,53,52,0,0,48,50,49,50,0,0,0.979591836734694,1,53,52,0,0,43,49,49,50,0,0,0.877551020408163,0.98,48,50,25.6022258600617,0.0517592879810163,sr,narrow,wide,узак,широк,узакширок,трофеј
школа,546.575085121763,595.642387729801,-0.947573218293754,-0.736787951424803,18.9618919150207,41.0237900981708,0.0458793721029746,0.112081229255786,52,53,1,0,47,49,48,50,1,0,0.979166666666667,0.98,53,53,0,0,49,46,49,50,0,0,1,0.92,47,49,49.0673026080384,0.21078526686895,sr,class,school,разред,школа,разредшкола,конзервативан
шпагете,759.181608694538,839.21158139058,-0.377803041566898,-0.22321441362123,36.5750376136476,40.4520215004945,0.089065240134239,0.08927520495947,50,51,1,1,46,43,48,48,0,0,0.958333333333333,0.895833333333333,50,51,1,1,41,46,48,48,0,0,0.854166666666667,0.958333333333333,46,43,80.0299726960423,0.154588627945667,sr,lasagna,spaghetti,лазање,шпагете,лазањешпагете,хотел
шпорет,677.014239135297,754.944409103231,-0.52498697870517,-0.289232496791486,23.6028271494241,26.4987471026657,0.0698765268915719,0.075956565506355,52,51,1,1,46,44,46,45,0,0,1,0.977777777777778,52,51,1,1,40,43,46,45,0,0,0.869565217391304,0.955555555555556,46,44,77.930169967934,0.235754481913684,sr,oven,stove,рерна,шпорет,рернашпорет,шољица
шприц,785.430136364054,794.292636364683,-0.220522031386176,-0.074617025261562,39.1864052773104,35.7329171986357,0.105833535282729,0.103597054864617,52,51,4,2,44,44,46,46,1,0,0.956521739130435,0.956521739130435,52,50,4,3,45,43,46,45,1,1,0.978260869565217,0.955555555555556,44,44,8.8625000006283,0.145905006124614,sr,needle,syringe,игла,шприц,иглашприц,виски
шума,555.538488367233,581.551734710365,-0.906998742163064,-0.812461057539895,15.7876618616401,19.4378891090367,0.0605376020532907,0.0656415971421343,50,50,1,0,43,49,45,49,0,0,0.955555555555556,1,50,50,1,0,42,49,45,49,0,0,0.933333333333333,1,43,49,26.013246343132,0.0945376846231685,sr,jungle,forest,џунгла,шума,џунглашума,шећер
ђаво,691.901411772303,683.448391291301,-0.669922179885016,-0.540172246032792,54.6684991136778,35.2227917772656,0.139965525848124,0.114896694414242,52,51,1,0,51,47,51,49,0,0,1,0.959183673469388,52,51,1,0,50,47,51,49,0,0,0.980392156862745,0.959183673469388,51,46,-8.45302048100189,0.129749933852224,sr,angel,devil,анђео,ђаво,анђеођаво,текст
јагода,568.655729175458,654.066254877001,-0.813183298750224,-0.584519027781466,18.1757144997325,23.891657435547,0.0677984865559727,0.0558718832390164,50,53,1,1,48,51,49,52,0,0,0.979591836734694,0.980769230769231,50,53,1,1,48,51,49,52,0,0,0.979591836734694,0.980769230769231,48,51,85.4105257015426,0.228664270968759,sr,banana,strawberry,банана,јагода,бананајагода,кола хитне помоћи
јакна,661.82693878222,648.016160008778,-0.615483910591948,-0.632461476944008,53.6567388913172,39.1989135771922,0.119944519838811,0.111213048983556,52,50,2,3,49,50,50,50,1,0,0.98,1,53,50,1,3,49,48,51,50,0,0,0.96078431372549,0.96,49,50,-13.8107787734416,-0.01697756635206,sr,shirt,jacket,кошуља,јакна,кошуљајакна,тајна
јастог,721.427222218507,880.7682115332,-0.563818149481595,-0.0969939377718682,30.241575045556,46.8177707321659,0.0755533297263386,0.115878167413756,53,56,0,5,45,53,47,55,0,1,0.957446808510638,0.963636363636364,53,56,0,5,47,54,47,55,0,1,1,0.981818181818182,45,52,159.340989314692,0.466824211709726,sr,tuna,lobster,туна,јастог,тунајастог,новинарство
јаје,568.991039991656,612.921375004343,-0.918995783764892,-0.744545731530464,23.4764952100913,36.2217912130062,0.0630376728733515,0.0907121516788696,54,50,1,3,50,48,50,48,0,0,1,1,54,50,1,3,46,48,50,48,0,0,0.92,1,50,48,43.9303350126872,0.174450052234428,sr,nest,egg,гнездо,јаје,гнездојаје,мушки
јединствен,749.72897958164,790.449318181897,-0.42952841789283,-0.30425205559612,43.5032297835219,41.7130890702075,0.0837978480345077,0.112807828075831,53,50,0,0,49,44,50,45,0,0,0.98,0.977777777777778,53,50,0,0,48,43,50,45,0,0,0.96,0.955555555555556,49,44,40.7203386002573,0.125276362296711,sr,special,unique,посебан,јединствен,посебанјединствен,свеж
једноставан,746.578265332311,835.670939977916,-0.362361397125629,-0.198854491502126,39.2622818557616,45.0414379125427,0.0872858089986335,0.0882129234267919,50,54,3,2,49,50,49,50,1,1,1,1,50,53,3,3,48,47,49,49,1,2,0.979591836734694,0.959183673469388,49,50,89.0926746456045,0.163506905623504,sr,simply,simple,једноставно,једноставан,једноставноједноставан,замка
