target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,ko_cue,ko_target,ko_word_combo,unrelated_ko_cue
칼,532.140327871177,571.076618188131,-0.592110028348246,-0.462509819205756,14.6100410568042,23.0260775282331,0.0638353338047914,0.0821663182681598,68,68,0,0,61,56,62,56,0,0,0.983870967741935,1,68,68,0,0,56,54,62,56,0,0,0.903225806451613,0.964285714285714,61,55,38.9362903169539,0.12960020914249,ko,sword,knife,검,칼,검칼,확인
캐리어,689.341806990712,704.222442325441,-0.0272969646768966,-0.0715880387226201,27.6428977396375,49.1624417086434,0.0759284834142652,0.155693755084316,62,68,2,5,57,52,58,52,1,3,0.982758620689655,1,60,68,4,5,32,51,56,52,3,3,0.571428571428571,0.980769230769231,57,52,14.8806353347293,-0.0442910740457235,ko,briefcase,suitcase,브리프 케이스,캐리어,브리프 케이스캐리어,대학
캠핑,591.342736866024,568.221468075779,-0.388522850750661,-0.482235709153504,25.4558828779681,14.6218027178271,0.0707777813381585,0.0484016134873564,70,120,2,1,57,96,58,98,0,0,0.982758620689655,0.979591836734694,70,120,2,1,48,95,58,98,0,0,0.827586206896552,0.969387755102041,57,94,-23.1212687902453,-0.0937128584028425,ko,picnic,camping,피크닉,캠핑,피크닉캠핑,다수
커피,518.077295093122,540.553694427215,-0.645917765450112,-0.624500420240015,21.0921871712432,15.5859176783275,0.0703645646456195,0.0439954693718374,67,87,1,4,61,73,62,75,0,0,0.983870967741935,0.973333333333333,67,87,1,4,59,65,62,75,0,0,0.951612903225806,0.866666666666667,61,72,22.4763993340925,0.0214173452100975,ko,cup,coffee,컵,커피,컵커피,세다
컴퓨터,529.392448236899,536.097814812303,-0.672322357704736,-0.619553058145454,12.3450885392139,21.5942127394864,0.0368694428432031,0.0812552672398919,65,60,2,3,59,54,59,54,1,1,1,1,66,59,1,4,59,53,60,53,0,2,0.983333333333333,1,58,54,6.70536657540401,0.0527692995592817,ko,software,computer,소프트웨어,컴퓨터,소프트웨어컴퓨터,언제나
케이크,601.435476190746,542.89764151685,-0.357171162583638,-0.607698101878312,26.3809484909812,14.8535236062663,0.0966995683359854,0.0490505931837769,70,64,5,3,63,54,63,54,1,0,1,1,70,64,5,3,59,54,63,54,1,0,0.936507936507937,1,63,53,-58.5378346738962,-0.250526939294674,ko,dessert,cake,디저트,케이크,디저트케이크,지역
코,510.651571437555,613.512615375731,-0.708007755133396,-0.295279490089343,20.2876808016337,26.8394989365072,0.0758606471721555,0.11360360066551,67,62,5,3,56,52,56,56,0,1,1,0.928571428571429,67,63,5,2,54,50,56,56,0,1,0.964285714285714,0.892857142857143,56,52,102.861043938176,0.412728265044053,ko,mouth,nose,입,코,입코,브라보
코냑,766.442879277254,829.131843128466,0.327748613735809,0.639429928451519,36.0617737605,41.1858051034882,0.130029117227454,0.186858955580687,97,96,6,2,58,51,79,79,3,0,0.734177215189873,0.645569620253165,95,95,8,3,19,79,80,79,2,0,0.2375,1,58,51,62.6889638512124,0.31168131471571,ko,rum,cognac,럼 주,코냑,럼 주코냑,운동
코메디,669.389392168228,794.034160740653,-0.058886267265908,0.356763419093955,48.3696335330861,46.835617262015,0.159627040686955,0.18739940616757,61,79,1,2,51,56,53,62,0,0,0.962264150943396,0.903225806451613,60,80,2,1,51,62,52,62,1,0,0.980769230769231,1,51,56,124.644768572425,0.415649686359863,ko,drama,comedy,드라마,코메디,드라마코메디,이미
콘서트,584.582898317073,577.200199994813,-0.426621862766663,-0.403229724761459,19.1057534276975,21.3020860447259,0.0583360656343181,0.0978153193471312,67,65,2,5,59,55,61,57,2,1,0.967213114754098,0.964912280701754,69,65,0,5,63,56,63,57,0,1,1,0.982456140350877,59,55,-7.3826983222599,0.0233921380052037,ko,tour,concert,관광,콘서트,관광콘서트,용서
콘텐츠,596.577163639262,621.174163631428,-0.353661717559051,-0.195602430957663,29.4449655559709,22.9931930459059,0.104049650155247,0.0839007376086722,66,63,3,1,56,55,56,56,1,1,1,0.982142857142857,66,63,3,1,56,49,56,56,1,1,1,0.875,55,55,24.5969999921659,0.158059286601387,ko,contain,content,포함하다,콘텐츠,포함하다콘텐츠,로미오
큰 메달,859.589499989393,803.204846125851,0.92677253688792,0.478935328981983,39.7118028489181,46.7631830525185,0.162000939252703,0.136418778278289,79,74,6,1,52,52,64,65,2,0,0.8125,0.8,77,74,8,1,46,62,64,65,2,0,0.71875,0.953846153846154,52,52,-56.3846538635423,-0.447837207905937,ko,artifact,medallion,인공물,큰 메달,인공물큰 메달,은행업
키,592.717842104055,591.59792957292,-0.348153270341407,-0.404942202280755,17.0755827361646,20.2721247351853,0.0779595169986423,0.0639416312419313,61,82,1,6,57,71,57,73,0,2,1,0.972602739726027,61,83,1,5,55,73,57,74,0,1,0.964912280701754,0.986486486486487,57,71,-1.11991253113467,-0.0567889319393477,ko,weight,height,무게,키,무게키,걱정하는
타다,717.463436374372,665.570803570714,0.136890136872043,0.019780257153693,38.6187993026898,21.9529954609817,0.11723492405135,0.0930290006012726,71,72,4,0,55,56,62,62,0,0,0.887096774193548,0.903225806451613,72,72,3,0,61,55,62,62,0,0,0.983870967741935,0.887096774193548,55,56,-51.8926328036581,-0.11710987971835,ko,drive,ride,운전하다,타다,운전하다타다,이익
타박상,632.765589047461,643.594219997839,-0.196006870922271,-0.112502322243954,12.810819828584,19.5987481803478,0.0469239831350223,0.085070882880776,91,66,3,7,75,51,78,53,0,3,0.961538461538462,0.962264150943396,91,67,3,6,77,52,78,54,0,2,0.987179487179487,0.962962962962963,73,50,10.8286309503778,0.0835045486783172,ko,scratch,bruise,상처,타박상,상처타박상,중단시키다
타이머,651.939381817577,648.708140382795,-0.0867942375558857,-0.0847224950689904,50.0915172126504,24.0920086522405,0.194513199522561,0.106675996579663,65,71,3,3,55,57,55,59,1,1,1,0.966101694915254,61,69,7,5,46,58,51,59,5,1,0.901960784313726,0.983050847457627,55,57,-3.2312414347823,0.00207174248689525,ko,detonator,timer,뇌관,타이머,뇌관타이머,조용한
탄산 음료,587.012416660574,627.18227270991,-0.31747354250292,-0.201810552774065,26.0771921778084,30.09146007126,0.0979501117000346,0.102332298010759,75,63,3,3,60,55,61,55,1,1,0.983606557377049,1,75,63,3,3,60,55,61,55,1,1,0.983606557377049,1,60,55,40.169856049336,0.115662989728855,ko,lemonade,soda,레몬 에이드,탄산 음료,레몬 에이드탄산 음료,여왕
탈출하다,545.212648160717,645.345788469868,-0.436768806090891,-0.196767191822563,16.5924047426952,35.5354841101892,0.054278799925334,0.111250219193883,65,65,1,1,55,52,56,53,0,0,0.982142857142857,0.981132075471698,64,65,2,1,54,50,56,53,0,0,0.964285714285714,0.943396226415094,54,52,100.133140309151,0.240001614268328,ko,flee,escape,달아나다,탈출하다,달아나다탈출하다,공손한
태도,496.905732135135,588.620754383629,-0.636637155497605,-0.367832405574676,15.5112363094879,22.4068721104573,0.0631198221073544,0.0724019215332051,73,69,6,1,56,57,58,57,1,0,0.96551724137931,1,73,69,6,1,56,55,58,57,1,0,0.96551724137931,0.964912280701754,56,57,91.715022248494,0.268804749922929,ko,opinion,attitude,의견,태도,의견태도,터미널
태양,547.533333281511,521.691566037999,-0.566984088965793,-0.697096515274963,33.0237495982599,16.7495265332747,0.106287729103751,0.0692978600545864,74,63,9,1,60,53,60,53,2,0,1,1,74,63,9,1,57,53,60,53,2,0,0.95,1,60,53,-25.8417672435127,-0.13011242630917,ko,moon,sun,달,태양,달태양,익명의
태양의,599.073999999071,694.290294121109,-0.256703928228295,0.0491137195331744,23.3550878366626,57.0360223726762,0.0836350533280611,0.199704319877157,71,60,6,5,53,51,56,52,1,1,0.946428571428571,0.980769230769231,69,62,8,3,30,53,55,53,2,0,0.545454545454545,1,53,51,95.2162941220378,0.30581764776147,ko,lunar,solar,달의,태양의,달의태양의,골프
터널,568.745528310103,568.716000013092,-0.450036603751734,-0.48544011089607,15.302001336633,20.6442415737406,0.0523172478217771,0.0717213283373868,62,68,4,2,53,58,56,58,0,0,0.946428571428571,1,63,66,3,4,52,54,56,57,0,1,0.928571428571429,0.947368421052632,53,58,-0.0295282970108701,-0.0354035071443357,ko,bridge,tunnel,다리,터널,다리터널,질
터무니없는,660.505824571082,746.140192318976,-0.0818570646442488,0.226584086622972,28.9647411631573,25.2895519044344,0.0982560925721202,0.0844321852011138,72,65,2,3,57,52,58,56,0,1,0.982758620689655,0.928571428571429,71,66,3,2,53,55,57,57,1,0,0.929824561403509,0.964912280701754,57,52,85.6343677478937,0.30844115126722,ko,ridiculous,absurd,말도 안되는,터무니없는,말도 안되는터무니없는,데이터
털다,605.68314285045,682.509346131297,-0.252149432084459,0.0481401943020652,20.7124965501922,28.4378801711125,0.0717931941615111,0.103762992681506,75,59,2,2,63,52,63,54,1,1,1,0.962962962962963,75,60,2,1,60,48,63,55,1,0,0.952380952380952,0.872727272727273,63,52,76.8262032808473,0.300289626386524,ko,steal,rob,훔치다,털다,훔치다털다,물론
테니스,563.678351838737,550.246190481663,-0.365964785114919,-0.549926862165202,16.804676306604,13.1821992284864,0.0629157208213728,0.0452572905321221,70,131,4,1,54,106,54,106,1,0,1,1,71,131,3,1,54,104,54,106,1,0,1,0.981132075471698,54,105,-13.4321613570733,-0.183962077050284,ko,golf,tennis,골프,테니스,골프테니스,힘
텔레비전,581.139764691194,591.104018167368,-0.470683055295378,-0.331703795596232,36.1053030652425,26.8125970572548,0.136156553726577,0.0649096613541988,59,69,5,3,51,55,51,55,2,0,1,1,59,65,5,7,50,4,51,55,2,0,0.980392156862745,0.0727272727272727,51,55,9.96425347617355,0.138979259699146,ko,radio,television,라디오,텔레비전,라디오텔레비전,피선
토끼,486.178551713188,564.567346167693,-0.784558174894561,-0.478927249875251,14.3600720877091,22.0523242230073,0.0730220425655838,0.0740223715991523,69,64,1,2,58,52,58,53,0,0,1,0.981132075471698,69,64,1,2,58,48,58,53,0,0,1,0.905660377358491,58,52,78.3887944545049,0.30563092501931,ko,fox,rabbit,여우,토끼,여우토끼,비어있는
토마토,533.106033934194,592.703635151338,-0.629160808927037,-0.470913263856092,22.4236440341103,29.3790095066554,0.0653268645905865,0.083089353569723,65,96,3,3,60,74,60,75,2,1,1,0.986666666666667,66,96,2,3,61,72,61,75,1,1,1,0.96,59,74,59.5976012171444,0.158247545070945,ko,potato,tomato,감자,토마토,감자토마토,진전
통증,553.864055572331,564.991433968431,-0.519279885577972,-0.447711312518478,15.9399574887038,17.5420552638285,0.065836983688907,0.0624987705689356,65,60,5,7,54,53,54,54,1,1,1,0.981481481481482,65,61,5,6,54,51,54,54,1,1,1,0.944444444444444,54,53,11.1273783960993,0.0715685730594947,ko,suffering,pain,고통,통증,고통통증,중사
통풍,580.8153448456,668.578058815206,-0.306254559302365,0.135675221275098,15.9131620359828,28.6601823876412,0.0622010845601147,0.0978076739823776,71,70,5,0,58,51,60,53,0,0,0.966666666666667,0.962264150943396,73,67,3,3,43,39,60,52,0,1,0.716666666666667,0.75,58,51,87.762713969606,0.441929780577463,ko,valve,ventilation,판막,통풍,판막통풍,공무상
투옥,702.570017528755,689.937921586136,0.0939125478028748,0.0765905701981556,33.450071104797,20.9306073401957,0.121021663721091,0.0984461393027415,64,62,2,4,58,51,60,51,0,0,0.966666666666667,1,64,62,2,4,56,49,60,51,0,0,0.933333333333333,0.96078431372549,57,51,-12.6320959426199,-0.0173219776047192,ko,penalty,imprisonment,패널티,투옥,패널티투옥,탱크
투자자,612.830741376812,594.421824562193,-0.265889782659573,-0.356262561102085,21.4838952644111,27.1478005148891,0.0648242097440161,0.0890567388328886,65,66,2,3,58,57,59,57,1,0,0.983050847457627,1,65,66,2,3,49,57,59,57,1,0,0.830508474576271,1,58,57,-18.4089168146196,-0.090372778442512,ko,banker,investor,은행가,투자자,은행가투자자,창문
투자하다,640.359490917484,577.23285184123,-0.187332336596141,-0.383750811308498,40.4729065033667,25.0725553661496,0.133496046035015,0.115111035588845,64,62,4,3,55,54,56,54,0,2,0.982142857142857,1,65,62,3,3,44,43,56,54,0,2,0.785714285714286,0.796296296296296,55,54,-63.126639076253,-0.196418474712357,ko,finance,invest,재원,투자하다,재원투자하다,서다
투표,568.024589284271,579.657352931069,-0.467864406203213,-0.428177966389487,17.4037133254875,21.3711884188739,0.0714337686049977,0.088424804513423,64,57,2,2,56,51,57,51,0,0,0.982456140350877,1,64,57,2,2,53,51,57,51,0,0,0.929824561403509,1,56,51,11.6327636467981,0.0396864398137258,ko,majority,vote,다수,투표,다수투표,하얀색
투표자,605.128642856956,578.339927283041,-0.324419051167676,-0.377788081361267,47.3783360375855,25.1911340082916,0.179839929589117,0.0925328764625719,68,62,0,7,57,55,57,55,0,3,1,1,68,62,0,7,55,53,57,55,0,3,0.964912280701754,0.963636363636364,56,55,-26.7887155739156,-0.0533690301935911,ko,candidate,voter,후보자,투표자,후보자투표자,엔지니어
트럭,549.138927275376,537.838705890828,-0.571009113070041,-0.460441807338911,18.3618799242095,20.9599772900029,0.0840567337331159,0.0994905970658769,68,61,4,1,55,52,59,53,2,0,0.932203389830508,0.981132075471698,68,61,4,1,46,51,59,53,2,0,0.779661016949153,0.962264150943396,55,51,-11.3002213845479,0.11056730573113,ko,jeep,truck,지프,트럭,지프트럭,눈물
팀,585.150254551606,574.984150945251,-0.405939277160008,-0.431403426093323,23.4660137026711,18.7343097755907,0.0683244059573422,0.0806258783739035,64,59,1,2,55,53,59,53,0,0,0.932203389830508,1,63,59,2,2,33,52,59,53,0,0,0.559322033898305,0.981132075471698,55,53,-10.166103606355,-0.0254641489333151,ko,league,team,리그,팀,리그팀,철
파괴,612.923545459714,603.738037022281,-0.266107364474144,-0.322630825534418,33.3295581824949,15.9247885192896,0.114386583321652,0.0549837831903919,78,69,2,3,66,54,67,55,0,0,0.985074626865672,0.981818181818182,78,69,2,3,62,55,67,55,0,0,0.925373134328358,1,66,54,-9.18550843743287,-0.0565234610602747,ko,creation,destruction,창조,파괴,창조파괴,셋째
파리,603.21369355798,570.254363643146,-0.320985765291633,-0.436532063479005,33.3013938731365,40.2699300665937,0.120496116943535,0.197836790909828,70,62,0,2,62,55,62,56,0,0,1,0.982142857142857,69,62,1,2,60,43,61,56,1,0,0.983606557377049,0.767857142857143,62,55,-32.9593299148343,-0.115546298187372,ko,land,fly,착륙하다,파리,착륙하다파리,맥박
파티,556.16340626848,526.685907417536,-0.515366349178032,-0.619893811365851,17.5516980512197,17.3288128472268,0.0844772222250999,0.0635031581322512,73,66,3,3,64,54,64,54,0,0,1,1,72,66,4,3,53,52,64,54,0,0,0.828125,0.962962962962963,64,54,-29.4774988509447,-0.10452746218782,ko,reception,party,리셉션,파티,리셉션파티,만들다
판매,496.76962069886,502.1114423009,-0.748018785736373,-0.620953344158943,17.3949862895461,16.1647122748937,0.0615201597278787,0.0575420604687454,64,65,0,4,58,52,58,52,0,2,1,1,64,66,0,3,58,53,58,53,0,1,1,1,58,52,5.34182160204034,0.12706544157743,ko,auction,sale,경매,판매,경매판매,알았어
판사,516.164240747531,621.403070588409,-0.695400944137432,-0.276358627102194,23.1680416880644,23.1433232927461,0.0743012190025681,0.0867141576326606,63,103,2,2,54,85,54,88,0,0,1,0.965909090909091,63,103,2,2,53,86,54,88,0,0,0.981481481481482,0.977272727272727,54,85,105.238829840878,0.419042317035238,ko,court,judge,법원,판사,법원판사,봄
팔,527.31944827692,559.014603781302,-0.685692742014706,-0.496786092100307,14.8221363505075,22.1342650815015,0.0538060281060954,0.07833496737751,71,62,2,2,58,53,59,53,1,0,0.983050847457627,1,72,62,1,2,58,53,60,53,0,0,0.966666666666667,1,58,53,31.6951555043822,0.188906649914399,ko,hand,arm,손,팔,손팔,홀로
팔다,528.612142845793,623.803892860007,-0.541427617516452,-0.205427212378645,23.1948955377877,22.0791401960949,0.0812510550634971,0.10608803553749,67,72,4,6,56,56,56,57,0,0,1,0.982456140350877,69,72,2,6,56,55,56,57,0,0,1,0.964912280701754,56,56,95.1917500142149,0.336000405137807,ko,buy,sell,구입,팔다,구입팔다,별명
패배,587.772018514591,602.825365372962,-0.426288070612137,-0.238893302372086,17.0018597581644,18.854000047118,0.0632638512218642,0.0680944334956872,58,59,6,2,54,52,54,52,1,0,1,1,57,60,7,1,54,27,54,52,1,0,1,0.519230769230769,54,52,15.0533468583708,0.187394768240051,ko,victory,defeat,승리,패배,승리패배,나체상
패키지,688.096746834723,705.20453449393,0.0639176920077513,0.0510209536907488,30.884557865711,53.7648836863408,0.105122953846878,0.155901884655779,98,65,5,3,80,58,81,58,0,1,0.987654320987654,1,97,63,6,5,80,57,81,57,0,2,0.987654320987654,1,79,58,17.1077876592063,-0.0128967383170025,ko,envelope,package,봉투,패키지,봉투패키지,불편한
팩스,710.398410717688,652.3157592699,0.114715987885911,-0.0658668104993406,45.0844756069857,32.0448964890627,0.160994111382111,0.127535481733598,68,63,4,4,56,54,57,56,2,1,0.982456140350877,0.964285714285714,66,63,6,4,56,14,56,57,3,0,1,0.245614035087719,56,54,-58.0826514477887,-0.180582798385251,ko,mail,fax,우편,팩스,우편팩스,눌다
펜,561.96526316037,655.989464284252,-0.470361443235979,-0.12759105459258,14.1635433481631,25.7235339460601,0.057791595571253,0.0917151123860351,68,68,0,2,58,56,60,58,0,0,0.966666666666667,0.96551724137931,68,69,0,1,59,58,60,58,0,0,0.983333333333333,1,57,56,94.024201123882,0.3427703886434,ko,paper,pen,종이,펜,종이펜,만족하는
편지,519.814500003747,578.675211545904,-0.676988005369575,-0.501334145582034,11.7276636499953,33.2903238436903,0.0371313373922428,0.0886738972642226,74,61,2,2,64,52,64,52,1,0,1,1,74,58,2,5,57,48,64,51,1,1,0.890625,0.941176470588235,64,52,58.8607115421578,0.175653859787541,ko,telegram,letter,전보,편지,전보편지,형태
편지,519.814500003747,578.675211545904,-0.676988005369575,-0.501334145582034,11.7276636499953,33.2903238436903,0.0371313373922428,0.0886738972642226,74,61,2,2,64,52,64,52,1,0,1,1,74,58,2,5,57,48,64,51,1,1,0.890625,0.941176470588235,64,52,58.8607115421578,0.175653859787541,ko,telegram,letter,전보,편지,전보편지,신화
편지.1,,590.471310352673,,-0.384333008341908,,36.2745928228643,,0.120400899547945,,64,,3,,58,,58,,0,,1,,64,,3,,54,,58,,0,,0.931034482758621,,58,,,ko,,,,,,
평가,578.037290913017,581.352849041433,-0.403132747867269,-0.349825267680357,23.7110637570706,31.5173876887179,0.0936211239332192,0.142068638705369,60,59,4,2,55,53,55,53,0,0,1,1,60,60,4,1,53,52,55,53,0,0,0.963636363636364,0.981132075471698,55,53,3.31555812841577,0.0533074801869117,ko,observation,evaluation,관찰,평가,관찰평가,선택하다
평의원,814.466272731219,834.954921574597,0.489394727810448,0.627956758344406,55.4612856105367,40.2933689118123,0.213814843921993,0.158449685945933,73,84,3,3,55,51,65,71,2,0,0.846153846153846,0.71830985915493,72,84,4,3,49,58,64,71,3,0,0.765625,0.816901408450704,55,51,20.4886488433772,0.138562030533958,ko,governor,senator,지사,평의원,지사평의원,폐
평판,602.09182761278,625.406867931954,-0.278080003165762,-0.22002806194477,32.8192798965954,18.1460307568168,0.13011015497385,0.0707818961614065,66,59,3,2,58,53,61,54,0,0,0.950819672131147,0.981481481481482,65,59,4,2,60,51,61,54,0,0,0.983606557377049,0.944444444444444,58,53,23.3150403191736,0.0580519412209929,ko,career,reputation,직업,평판,직업평판,설사
폐쇄,599.404842099733,657.492392857447,-0.310221982800131,0.0687582448346118,20.3810713512806,24.5045585955434,0.0782096182645152,0.099597365224507,62,70,3,3,57,56,57,58,0,0,1,0.96551724137931,62,70,3,3,56,55,57,58,0,0,0.982456140350877,0.948275862068966,57,56,58.0875507577141,0.378980227634743,ko,opening,closure,열리는,폐쇄,열리는폐쇄,신나는
